item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,greedy_answer_first_sentence_normalized,generation_class_detailed,generation_structure_reason,argument_structure_inferred,role_frame_inferred,argument_inference_note,generation_class_strict,generation_class_lax,needs_review_strict,needs_review_lax,prompt,greedy_completion_raw
1083,prompt_filler,filler,a wife raises a winner .,a winner is raised by a wife .,The window rattled during the storm .,the window rattled during the storm .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The window rattled during the storm.""

There was a raising event involving a wife and a winner.
The one who did it was a wife.
The one it happened to was a winner.

Bridget asked, ""What happened?""
Mary answered, ""The"," window rattled during the storm.""

There was a raising event involving a wife and a winner.
The one who did it"
1084,prompt_filler,filler,the winner raised the woman .,the woman was raised by the winner .,The winner smiled after the event .,the winner smiled after the event .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The singer smiled after rehearsal.""

There was a raiseding event involving the winner and the woman.
The one it happened to was the woman.
The one who did it was the winner.

Bridget asked, ""What happened?""
Mary answered, ""The"," winner smiled after the event.""

There was a raiseding event involving the winner and the woman.
The one it happened to"
1085,prompt_filler,filler,the woman raises the worker .,the worker is raised by the woman .,The painter waited near the doorway .,the painter waited near the doorway .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The painter waited near the doorway.""

There was a raising event involving the woman and the worker.
The one it happened to was the worker.
The one who did it was the woman.

Bridget asked, ""What happened?""
Mary answered, ""The"," painter waited near the doorway.""

There was a raising event involving the woman and the worker.
The one it happened to was"
1086,prompt_filler,filler,a worker raised a writer .,a writer was raised by a worker .,The engine cooled before dawn .,the engine cooled before dawn .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The engine cooled before dawn.""

There was a raiseding event involving a worker and a writer.
The one it happened to was a writer.
The one who did it was a worker.

Bridget asked, ""What happened?""
Mary answered, ""The"," engine cooled before dawn.""

There was a raiseding event involving a worker and a writer.
The one it happened to was"
1087,prompt_filler,filler,a writer raises an actor .,an actor is raised by a writer .,The market opened after sunrise .,the market opened after sunrise .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The market opened after sunrise.""

There was a raising event involving a writer and an actor.
The one it happened to was an actor.
The one who did it was a writer.

Bridget asked, ""What happened?""
Mary answered, ""The"," market opened after sunrise.""

There was a raising event involving a writer and an actor.
The one it happened to was an"
1088,prompt_no_prime,no_prime,the actor selected the actress .,the actress was selected by the actor .,The actor did it to me .,the actor did it to me .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a selecteding event involving the actor and the actress.
The one who did it was the actor.
The one it happened to was the actress.

Bridget asked, ""What happened?""
Mary answered, ""The"," actor did it to me.""

Bridget asked, ""What did the actor do to you?""
Mary answered, """
1088,prompt_filler,filler,the actor selected the actress .,the actress was selected by the actor .,The blanket dried on the line .,the blanket dried on the line .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The blanket dried on the line.""

There was a selecteding event involving the actor and the actress.
The one who did it was the actor.
The one it happened to was the actress.

Bridget asked, ""What happened?""
Mary answered, ""The"," blanket dried on the line.""

There was a selecteding event involving the actor and the actress.
The one who did it"
1089,prompt_no_prime,no_prime,the actress selects the adult .,the adult is selected by the actress .,The actress did it to the adult .,the actress did it to the adult .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a selecting event involving the actress and the adult.
The one who did it was the actress.
The one it happened to was the adult.

Bridget asked, ""What happened?""
Mary answered, ""The"," actress did it to the adult.""

Bridget asked, ""Who did it?""
Mary answered, ""The actress.""

"
1089,prompt_filler,filler,the actress selects the adult .,the adult is selected by the actress .,The planet shimmered above the valley .,the planet shimmered above the valley .,active_other,finite_verb_noncanonical_complement,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The planet shimmered above the valley.""

There was a selecting event involving the actress and the adult.
The one who did it was the actress.
The one it happened to was the adult.

Bridget asked, ""What happened?""
Mary answered, ""The"," planet shimmered above the valley.""

There was a selecting event involving the actress and the adult.
The one who did it"
1090,prompt_no_prime,no_prime,an adult selected an attorney .,an attorney was selected by an adult .,The adult did it .,the adult did it .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a selecteding event involving an adult and an attorney.
The one who did it was an adult.
The one it happened to was an attorney.

Bridget asked, ""What happened?""
Mary answered, ""The"," adult did it.""
Bridget asked, ""Who did it?""
Mary answered, ""The adult did it.""
B"
1090,prompt_filler,filler,an adult selected an attorney .,an attorney was selected by an adult .,The baker laughed during breakfast .,the baker laughed during breakfast .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The baker laughed during breakfast.""

There was a selecteding event involving an adult and an attorney.
The one who did it was an adult.
The one it happened to was an attorney.

Bridget asked, ""What happened?""
Mary answered, ""The"," baker laughed during breakfast.""

There was a selecteding event involving an adult and an attorney.
The one who did it was"
