row,column,core_text,jabber_text,core_tokens,jabber_tokens,jabber_minus_core
231,ta,a boy follows a brother .,a vravaknef skopemkuled a mnikudpav .,6,18,12
232,ta,the brother followed the buddy .,the fravaksel grinelloms the vretortas .,6,15,9
233,ta,a buddy follows a candidate .,the smepemgor mnilodkeds the smevakkul .,6,17,11
234,ta,the candidate followed the captain .,a klotafdil klosorveks a kvesorrud .,6,17,11
235,ta,a captain follows a champion .,the smesormur vragafmurs the kvenorkul .,6,16,10
236,ta,the champion followed the chief .,a druvarmur vrasorkuls a kvetorfin .,6,15,9
237,ta,a chief follows a child .,the zraduldil zlodulfins the kvenorkul .,6,16,10
238,ta,the child followed the colonel .,a smepimzir kvenelfined a kvevarzom .,6,17,11
239,ta,a colonel follows a cop .,the smevakkul vrerukgored the kvetorfin .,6,17,11
240,ta,the cop followed the cousin .,a mnidulzom frafimvols a kverukvol .,6,17,11
241,ta,a cousin follows a daughter .,the druvarmur zlodulfined the tlumoldil .,6,17,11
242,ta,the daughter followed the doctor .,the franorbav klonorruds the tlumolvek .,6,16,10
243,ta,a doctor follows an employee .,the kvezemzom smedulpaved the frapemsim .,6,16,10
244,ta,the employee followed the employer .,a frazemzom vrezebzomed a fravaksel .,6,17,11
245,ta,an employer follows a father .,a vratorrud smedulpavs a tlunelsel .,6,17,11
246,ta,the father followed the friend .,the vrepimpav zlorukruds the tlumolvek .,6,17,11
247,ta,a friend follows a girl .,a brisilsel smenelmured a brikudtas .,6,17,11
248,ta,the girl followed the guest .,the brikudtas vrezebzoms the vrasilvol .,6,17,11
249,ta,a guest follows a guy .,the kvenorvek zranorzired the vrasilvol .,6,17,11
250,ta,the guy followed the hero .,a frasorgor vrezebzoms a mnidulzom .,6,17,11
251,ta,a hero follows a husband .,a klosilfin drusilfined a kvedulrab .,6,16,10
252,ta,the husband followed the kid .,the kverukvol kvesornefed the vratafsel .,6,16,10
253,ta,a kid follows a king .,a smezemlom mninorkuled a britorkul .,6,16,10
254,ta,the king followed the lady .,the mnikudpav zrazemgored the frapemsim .,6,17,11
255,ta,a lady follows a lawyer .,a kvedulrab gritafmured a kvenorvek .,6,16,10
256,ta,the lawyer forgave the leader .,a bripimdil skotafruded a drufimzom .,7,18,11
257,ta,a leader forgives a man .,a drutorked klonorruds a fradulvek .,7,16,9
258,ta,the man forgave the manager .,the fradullom vrasorkuls the vrepimpav .,7,15,8
259,ta,a manager forgives a mayor .,the vrepimpav vrasorkuls the mnikudpav .,7,16,9
260,ta,the mayor forgave the minister .,the kvesorrud kvevarmurs the grivarbav .,7,16,9
261,ta,a minister forgives a mother .,the bripimdil grinellomed the smesilrab .,7,16,9
262,ta,the mother forgave the nurse .,a kvetorfin vrasorkuled a plovakzir .,7,16,9
263,ta,a nurse forgives a parent .,the smesormur zrazemgored the smepemgor .,7,16,9
264,ta,the parent forgave the partner .,the drufimzom klonorruded the skozemdil .,7,17,10
265,ta,a partner forgives a physician .,the kvezemzom zrazemgored the kvedulrab .,7,17,10
266,ta,the physician forgave the pilot .,a smepimzir frafimvoled a fradullom .,7,17,10
267,ta,a pilot forgives a president .,the bripimdil klosorveked the smezemlom .,7,18,11
268,ta,the president forgave the priest .,a brikudtas skotafruds a vratafsel .,7,18,11
269,ta,a priest forgives a prince .,a vrepimpav vrerukgored a smesilrab .,7,16,9
270,ta,the prince forgave the princess .,a frapemsim skotafruds a vratafsel .,7,17,10
271,ta,a princess forgives a professor .,a franorbav vrasorkuled a frasorgor .,7,15,8
272,ta,the professor forgave the reader .,a plokudsel smevarbaved a kvelodzom .,7,16,9
273,ta,a reader forgives a scientist .,a mnidulzom mninorkuled a klosilfin .,7,16,9
274,ta,the scientist forgave the secretary .,the frazemzom klosorveked the skozebsel .,7,17,10
275,ta,a secretary forgives a sheriff .,the zraduldil smevarbavs the grivarbav .,7,16,9
276,ta,the sheriff forgave the singer .,the druvarmur zraruklomed the vranorked .,7,16,9
277,ta,a singer forgives a soldier .,the kverukvol smedulpavs the kvelodzom .,7,17,10
278,ta,the soldier forgave the son .,a brisilsel zrarukloms a vretortas .,7,16,9
279,ta,a son forgives a student .,the smepemgor vrezebzoms the vravaknef .,7,17,10
280,ta,the student forgave the teacher .,the smesormur mnilodkeds the skozebsel .,7,16,9
281,ta,a teacher forgives an uncle .,a drufimzom klonorruded a fravaksel .,7,16,9
282,ta,the uncle forgave the wife .,the mnidulzom mninorkuls the frataflom .,7,16,9
283,ta,a wife forgives a winner .,a zlosillom pnegaflomed a smesormur .,7,16,9
284,ta,the winner forgave the woman .,the smekudlom vregafvoled the smepimzir .,7,18,11
285,ta,a woman forgives a worker .,a vretafzir vragafmured a mnikudpav .,7,18,11
286,ta,the worker forgave the writer .,the mnikudpav mnilodkeds the kvenorkul .,7,17,10
287,ta,a writer forgives an actor .,the skozebsel skotafruded the smepimzir .,7,17,10
288,ta,the actor forgave the actress .,a plovakzir vrezebzomed a mnidulzom .,7,18,11
289,ta,an actress forgives an adult .,the pnesillom frafimvols the kvevarzom .,7,17,10
290,ta,the adult forgave the attorney .,the smepimzir vrasorkuls the pnesillom .,7,16,9
291,ta,an attorney forgives an aunt .,the zraduldil kvesornefs the kvezemzom .,7,16,9
292,ta,the aunt forgave the author .,a skozemdil bripemloms a tlunelsel .,7,18,11
293,ta,an author forgives a bishop .,a mnidulzom zlorukruds a skozemdil .,7,18,11
294,ta,the bishop forgave the boy .,the smenelsel zlodulfined the vrasilvol .,7,16,9
295,ta,a boy forgives a brother .,the kvedulrab gritafmured the zraduldil .,7,15,8
296,ta,the brother forgave the buddy .,a zraduldil smedulpaved a druvarmur .,7,15,8
297,ta,a buddy forgives a candidate .,a fradullom vregafvols a kveruknef .,7,17,10
298,ta,the candidate forgave the captain .,a pnezebkul vrerukgors a grisortas .,7,17,10
299,ta,a captain forgives a champion .,a pnesillom mninorkuls a smezemlom .,7,16,9
300,ta,the champion forgave the chief .,the frataflom zranorzirs the bripimdil .,7,17,10
301,ta,a chief forgives a child .,the kvevarzom smegafdiled the vrakudmur .,7,17,10
302,ta,the child forgave the colonel .,a drufimzom drusilfined a grivarbav .,7,17,10
303,ta,a colonel forgives a cop .,the fravaksel pnegaflomed the zlosillom .,7,16,9
304,ta,the cop forgave the cousin .,the mnikudpav zraruklomed the frazemzom .,7,18,11
305,ta,a cousin forgives a daughter .,a skozebsel vrezebzoms a vranorked .,7,16,9
306,ta,the daughter forgave the doctor .,the bripimdil zrazemgors the plokudsel .,7,17,10
307,ta,a doctor forgives an employee .,a zlosillom drupemzirs a klotafdil .,7,17,10
308,ta,the employee forgave the employer .,a tlumolvek gritafmurs a kvenorvek .,7,17,10
309,ta,an employer forgives a father .,the kvelodzom vrezebzoms the kvetorfin .,7,17,10
310,ta,the father forgave the friend .,a frasorgor pnegafloms a mnikudpav .,7,17,10
311,ta,a friend forgives a girl .,a britorkul grinelloms a zramolmur .,7,15,8
312,ta,the girl forgave the guest .,a pnesillom pnegafloms a plovakzir .,7,17,10
313,ta,a guest forgives a guy .,the smepemgor kvenelfins the smezemlom .,7,16,9
314,ta,the guy forgave the hero .,a vrasilvol vragafmured a fravaksel .,7,16,9
315,ta,a hero forgives a husband .,a pnezebkul zranorzired a vramolsim .,7,17,10
316,ta,the husband forgave the kid .,a vratafsel grinellomed a kvezemzom .,7,17,10
317,ta,a kid forgives a king .,the zlosillom kvenelfined the kvesorrud .,7,15,8
318,ta,the king forgave the lady .,a fradulvek bripemlomed a klogafrud .,7,18,11
319,ta,a lady forgives a lawyer .,a vrefimdil klonorruded a tlunelsel .,7,17,10
320,ta,the lawyer hurt the leader .,a vramolsim drupemzired a mnidulzom .,6,17,11
321,ta,a leader hurts a man .,the kverukvol mnilodkeded the kvetorfin .,6,16,10
322,ta,the man hurt the manager .,a smezemlom kvezemrabed a smepimzir .,6,18,12
323,ta,a manager hurts a mayor .,a vrasilvol kvesornefs a tlumoldil .,6,16,10
324,ta,the mayor hurt the minister .,a smekudlom bripemloms a smenelsel .,6,17,11
325,ta,a minister hurts a mother .,the bripimdil mninorkuled the vretafzir .,6,17,11
326,ta,the mother hurt the nurse .,a kvenorvek pnegaflomed a kveruknef .,6,18,12
327,ta,a nurse hurts a parent .,a vravaknef smedulpavs a smenelsel .,6,17,11
328,ta,the parent hurt the partner .,a kvenorvek vragafmurs a vratorrud .,6,17,11
329,ta,a partner hurts a physician .,a frapemsim kvenelfins a tlunelsel .,6,16,10
330,ta,the physician hurt the pilot .,the kvetorfin zlorukruds the vratorrud .,6,16,10
331,ta,a pilot hurts a president .,a vranorked mnilodkeded a fravaksel .,6,16,10
332,ta,the president hurt the priest .,a frazemzom mnilodkeded a vretafzir .,6,18,12
333,ta,a priest hurts a prince .,a smesormur bripemlomed a frasorgor .,6,16,10
334,ta,the prince hurt the princess .,the plolodnef frafimvoled the vravaknef .,6,18,12
335,ta,a princess hurts a professor .,the vretortas kvezemrabed the tlunelsel .,6,17,11
336,ta,the professor hurt the reader .,the vrepimpav smenelmured the vranorked .,6,16,10
337,ta,a reader hurts a scientist .,a plokudsel vrasorkuled a brisilsel .,6,15,9
338,ta,the scientist hurt the secretary .,a smesilrab vregafvols a vramolsim .,6,16,10
339,ta,a secretary hurts a sheriff .,a vretafzir smedulpaved a brisilsel .,6,16,10
340,ta,the sheriff hurt the singer .,the klosilfin grineldiled the vranorked .,6,15,9
341,ta,a singer hurts a soldier .,the vramolsim grinelloms the skozemdil .,6,16,10
342,ta,the soldier hurt the son .,a kvevarzom zlorukruds a skozemdil .,6,18,12
343,ta,a son hurts a student .,a kvevarzom kvezemrabs a vranorked .,6,17,11
344,ta,the student hurt the teacher .,the zraduldil grizebbaved the pnezebkul .,6,16,10
345,ta,a teacher hurts an uncle .,a vravaknef skopemkuls a kvedulrab .,6,17,11
346,ta,the uncle hurt the wife .,the vramolsim grineldils the zlosillom .,6,15,9
347,ta,a wife hurts a winner .,the fravaksel zlorukruds the vretafzir .,6,17,11
348,ta,the winner hurt the woman .,a kvesorrud zraruklomed a pnezebkul .,6,17,11
349,ta,a woman hurts a worker .,a zlosillom kvezemrabs a klotafdil .,6,17,11
350,ta,the worker hurt the writer .,a smevakrab smevarbaved a klosilfin .,6,15,9
351,ta,a writer hurts an actor .,the smepimzir vrerukgored the vravaknef .,6,18,12
352,ta,the actor hurt the actress .,a plokudsel zrazemgors a smesormur .,6,16,10
353,ta,an actress hurts an adult .,a fradulvek klosorveked a vrakudmur .,6,17,11
354,ta,the adult hurt the attorney .,a tlumoldil grinelloms a vratorrud .,6,16,10
355,ta,an attorney hurts an aunt .,a kvenorvek vragafmured a drufimzom .,6,18,12
356,ta,the aunt hurt the author .,the vretafzir zrazemgors the kvenorvek .,6,18,12
357,ta,an author hurts a bishop .,a zlosillom vrasorkuled a zraduldil .,6,15,9
358,ta,the bishop hurt the boy .,a skozemdil vregafvols a kverukvol .,6,17,11
359,ta,a boy hurts a brother .,the smepemgor kvevarmurs the mnidulzom .,6,17,11
360,ta,the brother hurt the buddy .,a kvezemzom kvezemrabs a smenelsel .,6,17,11
361,ta,a buddy hurts a candidate .,the britorkul kvesornefs the brisilsel .,6,15,9
362,ta,the candidate hurt the captain .,a plovakzir smegafdils a vrakudmur .,6,17,11
363,ta,a captain hurts a champion .,the kvelodzom zrazemgored the vratafsel .,6,18,12
364,ta,the champion hurt the chief .,a zramolmur vragafmured a frataflom .,6,16,10
365,ta,a chief hurts a child .,the fradullom vragafmured the drutorked .,6,16,10
366,ta,the child hurt the colonel .,a fradulvek klonorruded a mnidulzom .,6,17,11
367,ta,a colonel hurts a cop .,the zlosillom klosorveks the plolodnef .,6,17,11
368,ta,the cop hurt the cousin .,a drutorked mnilodkeds a frapemsim .,6,16,10
369,ta,a cousin hurts a daughter .,a vramolsim drusilfined a kvesorrud .,6,16,10
370,ta,the daughter hurt the doctor .,a kvenorkul gritafmurs a frasorgor .,6,15,9
371,ta,a doctor hurts an employee .,the frataflom grinellomed the grivarbav .,6,15,9
372,ta,the employee hurt the employer .,the smezemlom klosorveked the tlunelsel .,6,18,12
373,ta,an employer hurts a father .,a smevakkul frafimvols a kvesorrud .,6,17,11
374,ta,the father hurt the friend .,the smesormur klonorruds the smenelsel .,6,15,9
375,ta,a friend hurts a girl .,the zraduldil vragafmured the frazemzom .,6,17,11
376,ta,the girl hurt the guest .,a grivarbav vregafvoled a skozemdil .,6,17,11
377,ta,a guest hurts a guy .,a plovakzir bripemlomed a kverukvol .,6,17,11
378,ta,the guy hurt the hero .,the brisilsel vrasorkuled the fradulvek .,6,16,10
379,ta,a hero hurts a husband .,the klogafrud zrazemgored the britorkul .,6,17,11
380,ta,the husband hurt the kid .,a vretafzir klosorveks a brikudtas .,6,18,12
381,ta,a kid hurts a king .,a vramolsim vragafmurs a smezemlom .,6,17,11
382,ta,the king hurt the lady .,a kvevarzom drusilfins a smepemgor .,6,17,11
383,ta,a lady hurts a lawyer .,a frazemzom grifimloms a vrasilvol .,6,17,11
384,ta,the lawyer joined the leader .,the zramolmur kvezemrabs the smenelsel .,6,16,10
385,ta,a leader joins a man .,a vrepimpav gritafmured a kvevarzom .,6,16,10
386,ta,the man joined the manager .,the tlunelsel skotafruded the vratafsel .,6,18,12
387,ta,a manager joins a mayor .,the vravaknef zranorzirs the klogafrud .,6,18,12
388,ta,the mayor joined the minister .,the frasorgor grifimloms the smevakrab .,6,16,10
389,ta,a minister joins a mother .,the kvezemzom grizebbavs the vrefimdil .,6,18,12
390,ta,the mother joined the nurse .,a kvesorrud gritafmurs a skozemdil .,6,16,10
391,ta,a nurse joins a parent .,the frataflom grinellomed the brisilsel .,6,15,9
392,ta,the parent joined the partner .,the brikudtas smedulpavs the zlosillom .,6,17,11
393,ta,a partner joins a physician .,the fradulvek pnegafloms the tlunelsel .,6,18,12
394,ta,the physician joined the pilot .,the brikudtas zranorzired the pnezebkul .,6,18,12
395,ta,a pilot joins a president .,a druvarmur grinelloms a kvenorkul .,6,15,9
396,ta,the president joined the priest .,the skozemdil klosorveked the drufimzom .,6,18,12
397,ta,a priest joins a prince .,the vretafzir kvevarmured the bripimdil .,6,18,12
398,ta,the prince joined the princess .,a vretafzir klosorveks a franorbav .,6,17,11
399,ta,a princess joins a professor .,a bripimdil kvevarmurs a brikudtas .,6,18,12
400,ta,the professor joined the reader .,a vravaknef mnilodkeded a smepemgor .,6,17,11
401,ta,a reader joins a scientist .,the frazemzom grizebbavs the frapemsim .,6,17,11
402,ta,the scientist joined the secretary .,a kvenorkul grineldils a klogafrud .,6,16,10
403,ta,a secretary joins a sheriff .,the grisortas zranorzired the mnidulzom .,6,17,11
404,ta,the sheriff joined the singer .,the drutorked vrezebzomed the smepimzir .,6,17,11
405,ta,a singer joins a soldier .,a smepemgor zranorzirs a frasorgor .,6,16,10
406,ta,the soldier joined the son .,the frapemsim gritafmurs the frasorgor .,6,15,9
407,ta,a son joins a student .,the mnidulzom grifimloms the vretortas .,6,17,11
408,ta,the student joined the teacher .,the plokudsel vrerukgored the grisortas .,6,16,10
409,ta,a teacher joins an uncle .,the smevakrab vrezebzomed the grivarbav .,6,16,10
410,ta,the uncle joined the wife .,a brikudtas mnilodkeds a mnikudpav .,6,18,12
411,ta,a wife joins a winner .,the druvarmur vregafvoled the kvevarzom .,6,17,11
412,ta,the winner joined the woman .,a kvenorkul frafimvols a pnesillom .,6,16,10
413,ta,a woman joins a worker .,the klogafrud klosorveked the pnezebkul .,6,18,12
414,ta,the worker joined the writer .,the smevakrab skopemkuls the tlumolvek .,6,17,11
415,ta,a writer joins an actor .,the kvenorkul vregafvols the zlosillom .,6,16,10
416,ta,the actor joined the actress .,a frataflom smedulpavs a smesormur .,6,16,10
417,ta,an actress joins an adult .,the vratorrud kvevarmurs the plolodnef .,6,17,11
418,ta,the adult joined the attorney .,the vramolsim vrerukgored the vretortas .,6,16,10
419,ta,an attorney joins an aunt .,a kvelodzom gritafmured a franorbav .,6,16,10
420,ta,the aunt joined the author .,a smevakrab grizebbaved a vrasilvol .,6,15,9
421,ta,an author joins a bishop .,the smekudlom drusilfined the smezemlom .,6,18,12
422,ta,the bishop joined the boy .,the vrepimpav zlodulfins the kvezemzom .,6,17,11
423,ta,a boy joins a brother .,a vratorrud grineldiled a kvenorkul .,6,15,9
424,ta,the brother joined the buddy .,the smesilrab smevarbaved the zramolmur .,6,15,9
425,ta,a buddy joins a candidate .,a druvarmur drusilfined a franorbav .,6,16,10
426,ta,the candidate joined the captain .,a vramolsim mninorkuls a vrasilvol .,6,15,9
427,ta,a captain joins a champion .,a kverukvol kvezemrabs a smevakrab .,6,16,10
428,ta,the champion joined the chief .,the plolodnef skotafruded the vrepimpav .,6,17,11
429,ta,a chief joins a child .,a zramolmur drusilfined a skozebsel .,6,16,10
430,ta,the child joined the colonel .,a bripimdil zlodulfins a plolodnef .,6,18,12
