item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,generation_class
1205,prompt_passive,passive,the singer washes the soldier .,the soldier is washed by the singer .,The singer washed the soldier .,active_structural
1205,prompt_no_prime,no_prime,the singer washes the soldier .,the soldier is washed by the singer .,The singer washed the soldier .,active_structural
1205,prompt_filler,filler,the singer washes the soldier .,the soldier is washed by the singer .,The singer washed the soldier .,active_structural
1206,prompt_active,active,a soldier washed a son .,a son was washed by a soldier .,The soldier washed the son .,active_structural
1206,prompt_passive,passive,a soldier washed a son .,a son was washed by a soldier .,The son was washed by the soldier .,passive_structural
1206,prompt_no_prime,no_prime,a soldier washed a son .,a son was washed by a soldier .,The soldier washed the son .,active_structural
1206,prompt_filler,filler,a soldier washed a son .,a son was washed by a soldier .,The soldier washed the son .,active_structural
1207,prompt_active,active,a son washes a student .,a student is washed by a son .,The son washed the student .,active_structural
1207,prompt_passive,passive,a son washes a student .,a student is washed by a son .,The student was washed by the son .,passive_structural
1207,prompt_no_prime,no_prime,a son washes a student .,a student is washed by a son .,The washing event happened to the student .,other
1207,prompt_filler,filler,a son washes a student .,a student is washed by a son .,The son washed the student .,active_structural
1208,prompt_active,active,the student washed the teacher .,the teacher was washed by the student .,The student washes the teacher .,active_structural
1208,prompt_passive,passive,the student washed the teacher .,the teacher was washed by the student .,The student washed the teacher .,active_exact
1208,prompt_no_prime,no_prime,the student washed the teacher .,the teacher was washed by the student .,The student did it .,other
1208,prompt_filler,filler,the student washed the teacher .,the teacher was washed by the student .,The blanket dried on the line .,other
1209,prompt_active,active,the teacher washes the uncle .,the uncle is washed by the teacher .,The teacher washed the uncle .,active_structural
1209,prompt_passive,passive,the teacher washes the uncle .,the uncle is washed by the teacher .,The uncle was washed by the teacher .,passive_structural
1209,prompt_no_prime,no_prime,the teacher washes the uncle .,the uncle is washed by the teacher .,The teacher washed the uncle .,active_structural
1209,prompt_filler,filler,the teacher washes the uncle .,the uncle is washed by the teacher .,The teacher washed the uncle .,active_structural
1210,prompt_active,active,an uncle washed a wife .,a wife was washed by an uncle .,The uncle washes the wife .,active_structural
1210,prompt_passive,passive,an uncle washed a wife .,a wife was washed by an uncle .,The wife is washed by the uncle .,passive_structural
1210,prompt_no_prime,no_prime,an uncle washed a wife .,a wife was washed by an uncle .,The uncle washed the wife .,active_structural
1210,prompt_filler,filler,an uncle washed a wife .,a wife was washed by an uncle .,The uncle washed the wife .,active_structural
1211,prompt_active,active,a wife washes a winner .,a winner is washed by a wife .,The wife washed the winner .,active_structural
1211,prompt_passive,passive,a wife washes a winner .,a winner is washed by a wife .,The winner was washed by the wife .,passive_structural
1211,prompt_no_prime,no_prime,a wife washes a winner .,a winner is washed by a wife .,The washing machine broke down .,other
1211,prompt_filler,filler,a wife washes a winner .,a winner is washed by a wife .,The washing machine broke .,other
1212,prompt_active,active,the winner washed the woman .,the woman was washed by the winner .,The winner washes the woman .,active_structural
1212,prompt_passive,passive,the winner washed the woman .,the woman was washed by the winner .,The winner was washed by the woman .,other
1212,prompt_no_prime,no_prime,the winner washed the woman .,the woman was washed by the winner .,The winner did it to me .,other
1212,prompt_filler,filler,the winner washed the woman .,the woman was washed by the winner .,The winner washed the woman .,active_exact
1213,prompt_active,active,the woman washes the worker .,the worker is washed by the woman .,The woman washed the worker .,active_structural
1213,prompt_passive,passive,the woman washes the worker .,the worker is washed by the woman .,The worker was washed by the woman .,passive_structural
1213,prompt_no_prime,no_prime,the woman washes the worker .,the worker is washed by the woman .,The woman washed the worker .,active_structural
1213,prompt_filler,filler,the woman washes the worker .,the worker is washed by the woman .,The worker washed the woman .,other
1214,prompt_active,active,a worker washed a writer .,a writer was washed by a worker .,The worker washes the writer .,active_structural
1214,prompt_passive,passive,a worker washed a writer .,a writer was washed by a worker .,The writer was washed by the worker .,passive_structural
1214,prompt_no_prime,no_prime,a worker washed a writer .,a writer was washed by a worker .,The worker washed the writer .,active_structural
1214,prompt_filler,filler,a worker washed a writer .,a writer was washed by a worker .,The writer was washed .,other
1215,prompt_active,active,a writer washes an actor .,an actor is washed by a writer .,The writer washed the actor .,active_structural
1215,prompt_passive,passive,a writer washes an actor .,an actor is washed by a writer .,The actor was washed by the writer .,passive_structural
1215,prompt_no_prime,no_prime,a writer washes an actor .,an actor is washed by a writer .,The writer did it to the actor .,other
1215,prompt_filler,filler,a writer washes an actor .,an actor is washed by a writer .,The jacket was washed .,other
1216,prompt_active,active,the actor beat the actress .,the actress was beaten by the actor .,The actor beat the actress .,active_exact
1216,prompt_passive,passive,the actor beat the actress .,the actress was beaten by the actor .,The actor beat the actress .,active_exact
1216,prompt_no_prime,no_prime,the actor beat the actress .,the actress was beaten by the actor .,The actor hit the actress .,other
1216,prompt_filler,filler,the actor beat the actress .,the actress was beaten by the actor .,The radio crackled in the attic .,other
1217,prompt_active,active,the actress beats the adult .,the adult is beaten by the actress .,The actress beat an adult .,active_structural
1217,prompt_passive,passive,the actress beats the adult .,the adult is beaten by the actress .,The adult was beaten by the actress .,passive_structural
1217,prompt_no_prime,no_prime,the actress beats the adult .,the adult is beaten by the actress .,The actress was beaten by the adult .,other
1217,prompt_filler,filler,the actress beats the adult .,the adult is beaten by the actress .,The witness paused near the doorway .,other
1218,prompt_active,active,an adult beat an attorney .,an attorney was beaten by an adult .,The adult beat the attorney .,active_structural
