item_index,prompt_template,prime_structure,prime_sentence,target_active,target_passive,agent_noun,patient_noun,active_verb_form,passive_verb_form,prompt,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,chosen_structure
115,word_list,passive,the zramolmur is grifimlomed by the mnidulzom .,the adult judged the nurse .,the nurse was judged by the adult .,adult,nurse,judged,judged,"Prime sentence: the zramolmur is grifimlomed by the mnidulzom .
Use these words in one sentence: adult, nurse, judged
Sentence: the",-5.249720573425293,-6.466348648071289,-1.216628074645996,active
115,role_labeled,active,the mnidulzom grifimloms the zramolmur .,the adult judged the nurse .,the nurse was judged by the adult .,adult,nurse,judged,judged,"Prime sentence: the mnidulzom grifimloms the zramolmur .
Event roles: AGENT=adult; PATIENT=nurse; VERB=judged
Sentence: the",-6.164465427398682,-7.384372711181641,-1.219907283782959,active
115,role_labeled,passive,the zramolmur is grifimlomed by the mnidulzom .,the adult judged the nurse .,the nurse was judged by the adult .,adult,nurse,judged,judged,"Prime sentence: the zramolmur is grifimlomed by the mnidulzom .
Event roles: AGENT=adult; PATIENT=nurse; VERB=judged
Sentence: the",-5.838739395141602,-6.350290775299072,-0.5115513801574707,active
116,word_list,active,a plolodnef drusilfins a skozebsel .,the captain removes the newspaper .,the newspaper is removed by the captain .,captain,newspaper,removes,removed,"Prime sentence: a plolodnef drusilfins a skozebsel .
Use these words in one sentence: captain, newspaper, removes/removed
Sentence: the",-4.000748634338379,-4.895604133605957,-0.8948554992675781,active
116,word_list,passive,a skozebsel is drusilfined by a plolodnef .,the captain removes the newspaper .,the newspaper is removed by the captain .,captain,newspaper,removes,removed,"Prime sentence: a skozebsel is drusilfined by a plolodnef .
Use these words in one sentence: captain, newspaper, removes/removed
Sentence: the",-3.853245258331299,-4.502701282501221,-0.6494560241699219,active
116,role_labeled,active,a plolodnef drusilfins a skozebsel .,the captain removes the newspaper .,the newspaper is removed by the captain .,captain,newspaper,removes,removed,"Prime sentence: a plolodnef drusilfins a skozebsel .
Event roles: AGENT=captain; PATIENT=newspaper; VERB=removes/removed
Sentence: the",-5.106095314025879,-6.6797637939453125,-1.5736684799194336,active
116,role_labeled,passive,a skozebsel is drusilfined by a plolodnef .,the captain removes the newspaper .,the newspaper is removed by the captain .,captain,newspaper,removes,removed,"Prime sentence: a skozebsel is drusilfined by a plolodnef .
Event roles: AGENT=captain; PATIENT=newspaper; VERB=removes/removed
Sentence: the",-4.881574630737305,-6.190678596496582,-1.3091039657592773,active
117,word_list,active,a vrakudmur grizebbavs a zramolmur .,a band helps an actor .,an actor is helped by a band .,band,actor,helps,helped,"Prime sentence: a vrakudmur grizebbavs a zramolmur .
Use these words in one sentence: band, actor, helps/helped
Sentence: the",-1.9158295392990112,-5.933613300323486,-4.017783761024475,active
117,word_list,passive,a zramolmur is grizebbaved by a vrakudmur .,a band helps an actor .,an actor is helped by a band .,band,actor,helps,helped,"Prime sentence: a zramolmur is grizebbaved by a vrakudmur .
Use these words in one sentence: band, actor, helps/helped
Sentence: the",-1.8214341402053833,-5.428576946258545,-3.6071428060531616,active
117,role_labeled,active,a vrakudmur grizebbavs a zramolmur .,a band helps an actor .,an actor is helped by a band .,band,actor,helps,helped,"Prime sentence: a vrakudmur grizebbavs a zramolmur .
Event roles: AGENT=band; PATIENT=actor; VERB=helps/helped
Sentence: the",-3.7762763500213623,-6.607666969299316,-2.831390619277954,active
117,role_labeled,passive,a zramolmur is grizebbaved by a vrakudmur .,a band helps an actor .,an actor is helped by a band .,band,actor,helps,helped,"Prime sentence: a zramolmur is grizebbaved by a vrakudmur .
Event roles: AGENT=band; PATIENT=actor; VERB=helps/helped
Sentence: the",-2.9641926288604736,-6.096944808959961,-3.1327521800994873,active
118,word_list,active,a smevakrab frafimvoled a fradullom .,the attorney wraps the telephone .,the telephone is wrapped by the attorney .,attorney,telephone,wraps,wrapped,"Prime sentence: a smevakrab frafimvoled a fradullom .
Use these words in one sentence: attorney, telephone, wraps/wrapped
Sentence: the",-3.742065191268921,-6.553145408630371,-2.81108021736145,active
118,word_list,passive,a fradullom was frafimvoled by a smevakrab .,the attorney wraps the telephone .,the telephone is wrapped by the attorney .,attorney,telephone,wraps,wrapped,"Prime sentence: a fradullom was frafimvoled by a smevakrab .
Use these words in one sentence: attorney, telephone, wraps/wrapped
Sentence: the",-3.332355260848999,-6.197204113006592,-2.8648488521575928,active
118,role_labeled,active,a smevakrab frafimvoled a fradullom .,the attorney wraps the telephone .,the telephone is wrapped by the attorney .,attorney,telephone,wraps,wrapped,"Prime sentence: a smevakrab frafimvoled a fradullom .
Event roles: AGENT=attorney; PATIENT=telephone; VERB=wraps/wrapped
Sentence: the",-6.809931755065918,-6.908807277679443,-0.09887552261352539,active
118,role_labeled,passive,a fradullom was frafimvoled by a smevakrab .,the attorney wraps the telephone .,the telephone is wrapped by the attorney .,attorney,telephone,wraps,wrapped,"Prime sentence: a fradullom was frafimvoled by a smevakrab .
Event roles: AGENT=attorney; PATIENT=telephone; VERB=wraps/wrapped
Sentence: the",-5.455411434173584,-6.022526741027832,-0.567115306854248,active
119,word_list,active,a drufimzom smedulpavs a vrasilvol .,a lawyer forgives a company .,a company is forgiven by a lawyer .,lawyer,company,forgives,forgiven,"Prime sentence: a drufimzom smedulpavs a vrasilvol .
Use these words in one sentence: lawyer, company, forgives/forgiven
Sentence: the",-3.507063865661621,-5.101938724517822,-1.5948748588562012,active
119,word_list,passive,a vrasilvol is smedulpaved by a drufimzom .,a lawyer forgives a company .,a company is forgiven by a lawyer .,lawyer,company,forgives,forgiven,"Prime sentence: a vrasilvol is smedulpaved by a drufimzom .
Use these words in one sentence: lawyer, company, forgives/forgiven
Sentence: the",-3.7203588485717773,-5.086694717407227,-1.3663358688354492,active
119,role_labeled,active,a drufimzom smedulpavs a vrasilvol .,a lawyer forgives a company .,a company is forgiven by a lawyer .,lawyer,company,forgives,forgiven,"Prime sentence: a drufimzom smedulpavs a vrasilvol .
Event roles: AGENT=lawyer; PATIENT=company; VERB=forgives/forgiven
Sentence: the",-5.852180480957031,-4.967189788818359,0.8849906921386719,passive
119,role_labeled,passive,a vrasilvol is smedulpaved by a drufimzom .,a lawyer forgives a company .,a company is forgiven by a lawyer .,lawyer,company,forgives,forgiven,"Prime sentence: a vrasilvol is smedulpaved by a drufimzom .
Event roles: AGENT=lawyer; PATIENT=company; VERB=forgives/forgiven
Sentence: the",-6.0420613288879395,-5.61064338684082,0.43141794204711914,passive
120,word_list,active,the frapemsim mnilodkeds the smevakrab .,the writer caught the king .,the king was caught by the writer .,writer,king,caught,caught,"Prime sentence: the frapemsim mnilodkeds the smevakrab .
Use these words in one sentence: writer, king, caught
Sentence: the",-5.489562034606934,-4.464631080627441,1.0249309539794922,passive
120,word_list,passive,the smevakrab is mnilodkeded by the frapemsim .,the writer caught the king .,the king was caught by the writer .,writer,king,caught,caught,"Prime sentence: the smevakrab is mnilodkeded by the frapemsim .
Use these words in one sentence: writer, king, caught
Sentence: the",-4.256293296813965,-3.5479955673217773,0.7082977294921875,passive
120,role_labeled,active,the frapemsim mnilodkeds the smevakrab .,the writer caught the king .,the king was caught by the writer .,writer,king,caught,caught,"Prime sentence: the frapemsim mnilodkeds the smevakrab .
Event roles: AGENT=writer; PATIENT=king; VERB=caught
Sentence: the",-7.9860968589782715,-4.838977813720703,3.1471190452575684,passive
120,role_labeled,passive,the smevakrab is mnilodkeded by the frapemsim .,the writer caught the king .,the king was caught by the writer .,writer,king,caught,caught,"Prime sentence: the smevakrab is mnilodkeded by the frapemsim .
Event roles: AGENT=writer; PATIENT=king; VERB=caught
Sentence: the",-6.6411638259887695,-3.697364568710327,2.9437992572784424,passive
121,word_list,active,a smezemlom smegafdiled a frapemsim .,the sheriff killed the man .,the man was killed by the sheriff .,sheriff,man,killed,killed,"Prime sentence: a smezemlom smegafdiled a frapemsim .
Use these words in one sentence: sheriff, man, killed
Sentence: the",-3.379055976867676,-3.4408187866210938,-0.06176280975341797,active
121,word_list,passive,a frapemsim was smegafdiled by a smezemlom .,the sheriff killed the man .,the man was killed by the sheriff .,sheriff,man,killed,killed,"Prime sentence: a frapemsim was smegafdiled by a smezemlom .
Use these words in one sentence: sheriff, man, killed
Sentence: the",-3.2435719966888428,-3.5468590259552,-0.3032870292663574,active
121,role_labeled,active,a smezemlom smegafdiled a frapemsim .,the sheriff killed the man .,the man was killed by the sheriff .,sheriff,man,killed,killed,"Prime sentence: a smezemlom smegafdiled a frapemsim .
Event roles: AGENT=sheriff; PATIENT=man; VERB=killed
Sentence: the",-5.129952907562256,-3.639275550842285,1.4906773567199707,passive
121,role_labeled,passive,a frapemsim was smegafdiled by a smezemlom .,the sheriff killed the man .,the man was killed by the sheriff .,sheriff,man,killed,killed,"Prime sentence: a frapemsim was smegafdiled by a smezemlom .
Event roles: AGENT=sheriff; PATIENT=man; VERB=killed
Sentence: the",-4.468472480773926,-3.3855485916137695,1.0829238891601562,passive
122,word_list,active,a skozemdil frafimvoled a fradulvek .,an actress raises a button .,a button is raised by an actress .,actress,button,raises,raised,"Prime sentence: a skozemdil frafimvoled a fradulvek .
Use these words in one sentence: actress, button, raises/raised
Sentence: the",-4.474534034729004,-5.575125694274902,-1.1005916595458984,active
122,word_list,passive,a fradulvek was frafimvoled by a skozemdil .,an actress raises a button .,a button is raised by an actress .,actress,button,raises,raised,"Prime sentence: a fradulvek was frafimvoled by a skozemdil .
Use these words in one sentence: actress, button, raises/raised
Sentence: the",-5.103578090667725,-5.607249736785889,-0.5036716461181641,active
122,role_labeled,active,a skozemdil frafimvoled a fradulvek .,an actress raises a button .,a button is raised by an actress .,actress,button,raises,raised,"Prime sentence: a skozemdil frafimvoled a fradulvek .
Event roles: AGENT=actress; PATIENT=button; VERB=raises/raised
Sentence: the",-7.4753265380859375,-6.659547328948975,0.8157792091369629,passive
122,role_labeled,passive,a fradulvek was frafimvoled by a skozemdil .,an actress raises a button .,a button is raised by an actress .,actress,button,raises,raised,"Prime sentence: a fradulvek was frafimvoled by a skozemdil .
Event roles: AGENT=actress; PATIENT=button; VERB=raises/raised
Sentence: the",-7.299140930175781,-6.698530673980713,0.6006102561950684,passive
123,word_list,active,the kvelodzom smedulpaved the smevakkul .,the opponent collects the salad .,the salad is collected by the opponent .,opponent,salad,collects,collected,"Prime sentence: the kvelodzom smedulpaved the smevakkul .
Use these words in one sentence: opponent, salad, collects/collected
Sentence: the",-4.511632442474365,-8.442351341247559,-3.9307188987731934,active
123,word_list,passive,the smevakkul was smedulpaved by the kvelodzom .,the opponent collects the salad .,the salad is collected by the opponent .,opponent,salad,collects,collected,"Prime sentence: the smevakkul was smedulpaved by the kvelodzom .
Use these words in one sentence: opponent, salad, collects/collected
Sentence: the",-4.059101104736328,-7.189505100250244,-3.130403995513916,active
123,role_labeled,active,the kvelodzom smedulpaved the smevakkul .,the opponent collects the salad .,the salad is collected by the opponent .,opponent,salad,collects,collected,"Prime sentence: the kvelodzom smedulpaved the smevakkul .
Event roles: AGENT=opponent; PATIENT=salad; VERB=collects/collected
Sentence: the",-7.602777481079102,-8.671281814575195,-1.0685043334960938,active
123,role_labeled,passive,the smevakkul was smedulpaved by the kvelodzom .,the opponent collects the salad .,the salad is collected by the opponent .,opponent,salad,collects,collected,"Prime sentence: the smevakkul was smedulpaved by the kvelodzom .
Event roles: AGENT=opponent; PATIENT=salad; VERB=collects/collected
Sentence: the",-6.405999183654785,-7.240741729736328,-0.834742546081543,active
124,word_list,active,a kvezemzom drusilfins a mnikudpav .,the secretary helped the employer .,the employer was helped by the secretary .,secretary,employer,helped,helped,"Prime sentence: a kvezemzom drusilfins a mnikudpav .
Use these words in one sentence: secretary, employer, helped
Sentence: the",-3.684659242630005,-7.871757507324219,-4.187098264694214,active
124,word_list,passive,a mnikudpav is drusilfined by a kvezemzom .,the secretary helped the employer .,the employer was helped by the secretary .,secretary,employer,helped,helped,"Prime sentence: a mnikudpav is drusilfined by a kvezemzom .
Use these words in one sentence: secretary, employer, helped
Sentence: the",-3.2486095428466797,-7.102365970611572,-3.8537564277648926,active
124,role_labeled,active,a kvezemzom drusilfins a mnikudpav .,the secretary helped the employer .,the employer was helped by the secretary .,secretary,employer,helped,helped,"Prime sentence: a kvezemzom drusilfins a mnikudpav .
Event roles: AGENT=secretary; PATIENT=employer; VERB=helped
Sentence: the",-6.145160675048828,-7.30438756942749,-1.159226894378662,active
