item_index,prompt_template,prime_structure,prime_sentence,target_active,target_passive,agent_noun,patient_noun,active_verb_form,passive_verb_form,prompt,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,chosen_structure
132,role_labeled,passive,a worker is bothered by a boy .,the winner smelled the juice .,the juice was smelled by the winner .,winner,juice,smelled,smelled,"Prime sentence: a worker is bothered by a boy .
Event roles: AGENT=winner; PATIENT=juice; VERB=smelled
Sentence: the",-6.986300468444824,-6.124324321746826,0.861976146697998,passive
133,word_list,active,a sheriff collects a crystal .,the father caught the worker .,the worker was caught by the father .,father,worker,caught,caught,"Prime sentence: a sheriff collects a crystal .
Use these words in one sentence: father, worker, caught
Sentence: the",-3.4753453731536865,-7.003924369812012,-3.528578996658325,active
133,word_list,passive,a crystal is collected by a sheriff .,the father caught the worker .,the worker was caught by the father .,father,worker,caught,caught,"Prime sentence: a crystal is collected by a sheriff .
Use these words in one sentence: father, worker, caught
Sentence: the",-3.91691517829895,-7.000853538513184,-3.0839383602142334,active
133,role_labeled,active,a sheriff collects a crystal .,the father caught the worker .,the worker was caught by the father .,father,worker,caught,caught,"Prime sentence: a sheriff collects a crystal .
Event roles: AGENT=father; PATIENT=worker; VERB=caught
Sentence: the",-3.051433801651001,-5.004298210144043,-1.952864408493042,active
133,role_labeled,passive,a crystal is collected by a sheriff .,the father caught the worker .,the worker was caught by the father .,father,worker,caught,caught,"Prime sentence: a crystal is collected by a sheriff .
Event roles: AGENT=father; PATIENT=worker; VERB=caught
Sentence: the",-3.974656105041504,-5.128952980041504,-1.154296875,active
134,word_list,active,the friend smells the television .,a lady surprised a professor .,a professor was surprised by a lady .,lady,professor,surprised,surprised,"Prime sentence: the friend smells the television .
Use these words in one sentence: lady, professor, surprised
Sentence: the",-3.709456443786621,-3.1620407104492188,0.5474157333374023,passive
134,word_list,passive,the television is smelled by the friend .,a lady surprised a professor .,a professor was surprised by a lady .,lady,professor,surprised,surprised,"Prime sentence: the television is smelled by the friend .
Use these words in one sentence: lady, professor, surprised
Sentence: the",-4.038314342498779,-4.422733783721924,-0.38441944122314453,active
134,role_labeled,active,the friend smells the television .,a lady surprised a professor .,a professor was surprised by a lady .,lady,professor,surprised,surprised,"Prime sentence: the friend smells the television .
Event roles: AGENT=lady; PATIENT=professor; VERB=surprised
Sentence: the",-4.516574859619141,-4.070742130279541,0.4458327293395996,passive
134,role_labeled,passive,the television is smelled by the friend .,a lady surprised a professor .,a professor was surprised by a lady .,lady,professor,surprised,surprised,"Prime sentence: the television is smelled by the friend .
Event roles: AGENT=lady; PATIENT=professor; VERB=surprised
Sentence: the",-4.739471435546875,-4.719387054443359,0.020084381103515625,passive
135,word_list,active,the mother wraps the crystal .,a professor raised a physician .,a physician was raised by a professor .,professor,physician,raised,raised,"Prime sentence: the mother wraps the crystal .
Use these words in one sentence: professor, physician, raised
Sentence: the",-2.989365577697754,-6.6265740394592285,-3.6372084617614746,active
135,word_list,passive,the crystal is wrapped by the mother .,a professor raised a physician .,a physician was raised by a professor .,professor,physician,raised,raised,"Prime sentence: the crystal is wrapped by the mother .
Use these words in one sentence: professor, physician, raised
Sentence: the",-3.543879508972168,-7.129742622375488,-3.5858631134033203,active
135,role_labeled,active,the mother wraps the crystal .,a professor raised a physician .,a physician was raised by a professor .,professor,physician,raised,raised,"Prime sentence: the mother wraps the crystal .
Event roles: AGENT=professor; PATIENT=physician; VERB=raised
Sentence: the",-3.3830370903015137,-4.769035816192627,-1.3859987258911133,active
135,role_labeled,passive,the crystal is wrapped by the mother .,a professor raised a physician .,a physician was raised by a professor .,professor,physician,raised,raised,"Prime sentence: the crystal is wrapped by the mother .
Event roles: AGENT=professor; PATIENT=physician; VERB=raised
Sentence: the",-4.236357688903809,-5.326953887939453,-1.0905961990356445,active
136,word_list,active,a reader accepted a hat .,the buddy selects the pot .,the pot is selected by the buddy .,buddy,pot,selects,selected,"Prime sentence: a reader accepted a hat .
Use these words in one sentence: buddy, pot, selects/selected
Sentence: the",-6.195286750793457,-5.171443939208984,1.0238428115844727,passive
136,word_list,passive,a hat was accepted by a reader .,the buddy selects the pot .,the pot is selected by the buddy .,buddy,pot,selects,selected,"Prime sentence: a hat was accepted by a reader .
Use these words in one sentence: buddy, pot, selects/selected
Sentence: the",-7.657994270324707,-5.799306869506836,1.858687400817871,passive
136,role_labeled,active,a reader accepted a hat .,the buddy selects the pot .,the pot is selected by the buddy .,buddy,pot,selects,selected,"Prime sentence: a reader accepted a hat .
Event roles: AGENT=buddy; PATIENT=pot; VERB=selects/selected
Sentence: the",-7.542928695678711,-6.1988983154296875,1.3440303802490234,passive
136,role_labeled,passive,a hat was accepted by a reader .,the buddy selects the pot .,the pot is selected by the buddy .,buddy,pot,selects,selected,"Prime sentence: a hat was accepted by a reader .
Event roles: AGENT=buddy; PATIENT=pot; VERB=selects/selected
Sentence: the",-8.700080871582031,-6.053516864776611,2.64656400680542,passive
137,word_list,active,a king accepts a telephone .,the cop left the knife .,the knife was left by the cop .,cop,knife,left,left,"Prime sentence: a king accepts a telephone .
Use these words in one sentence: cop, knife, left
Sentence: the",-3.8280274868011475,-6.275392532348633,-2.4473650455474854,active
137,word_list,passive,a telephone is accepted by a king .,the cop left the knife .,the knife was left by the cop .,cop,knife,left,left,"Prime sentence: a telephone is accepted by a king .
Use these words in one sentence: cop, knife, left
Sentence: the",-4.08480167388916,-6.104872703552246,-2.020071029663086,active
137,role_labeled,active,a king accepts a telephone .,the cop left the knife .,the knife was left by the cop .,cop,knife,left,left,"Prime sentence: a king accepts a telephone .
Event roles: AGENT=cop; PATIENT=knife; VERB=left
Sentence: the",-4.578786849975586,-4.335409164428711,0.243377685546875,passive
137,role_labeled,passive,a telephone is accepted by a king .,the cop left the knife .,the knife was left by the cop .,cop,knife,left,left,"Prime sentence: a telephone is accepted by a king .
Event roles: AGENT=cop; PATIENT=knife; VERB=left
Sentence: the",-5.328398704528809,-4.481100082397461,0.8472986221313477,passive
138,word_list,active,a prince surprises a sheriff .,the singer bothered the band .,the band was bothered by the singer .,singer,band,bothered,bothered,"Prime sentence: a prince surprises a sheriff .
Use these words in one sentence: singer, band, bothered
Sentence: the",-4.347268104553223,-4.60302734375,-0.25575923919677734,active
138,word_list,passive,a sheriff is surprised by a prince .,the singer bothered the band .,the band was bothered by the singer .,singer,band,bothered,bothered,"Prime sentence: a sheriff is surprised by a prince .
Use these words in one sentence: singer, band, bothered
Sentence: the",-4.224253177642822,-4.536124229431152,-0.3118710517883301,active
138,role_labeled,active,a prince surprises a sheriff .,the singer bothered the band .,the band was bothered by the singer .,singer,band,bothered,bothered,"Prime sentence: a prince surprises a sheriff .
Event roles: AGENT=singer; PATIENT=band; VERB=bothered
Sentence: the",-6.028132438659668,-5.421900749206543,0.606231689453125,passive
138,role_labeled,passive,a sheriff is surprised by a prince .,the singer bothered the band .,the band was bothered by the singer .,singer,band,bothered,bothered,"Prime sentence: a sheriff is surprised by a prince .
Event roles: AGENT=singer; PATIENT=band; VERB=bothered
Sentence: the",-5.91890811920166,-5.49072265625,0.42818546295166016,passive
139,word_list,active,a wife prepared a glass .,the father punches the secretary .,the secretary is punched by the father .,father,secretary,punches,punched,"Prime sentence: a wife prepared a glass .
Use these words in one sentence: father, secretary, punches/punched
Sentence: the",-3.1004905700683594,-6.408843517303467,-3.3083529472351074,active
139,word_list,passive,a glass was prepared by a wife .,the father punches the secretary .,the secretary is punched by the father .,father,secretary,punches,punched,"Prime sentence: a glass was prepared by a wife .
Use these words in one sentence: father, secretary, punches/punched
Sentence: the",-3.47894024848938,-6.805203437805176,-3.326263189315796,active
139,role_labeled,active,a wife prepared a glass .,the father punches the secretary .,the secretary is punched by the father .,father,secretary,punches,punched,"Prime sentence: a wife prepared a glass .
Event roles: AGENT=father; PATIENT=secretary; VERB=punches/punched
Sentence: the",-4.252017974853516,-6.089966773986816,-1.8379487991333008,active
139,role_labeled,passive,a glass was prepared by a wife .,the father punches the secretary .,the secretary is punched by the father .,father,secretary,punches,punched,"Prime sentence: a glass was prepared by a wife .
Event roles: AGENT=father; PATIENT=secretary; VERB=punches/punched
Sentence: the",-4.459759712219238,-6.228292942047119,-1.7685332298278809,active
140,word_list,active,a cop keeps a salad .,the professor led the business .,the business was led by the professor .,professor,business,led,led,"Prime sentence: a cop keeps a salad .
Use these words in one sentence: professor, business, led
Sentence: the",-2.5364279747009277,-5.734100341796875,-3.1976723670959473,active
140,word_list,passive,a salad is kept by a cop .,the professor led the business .,the business was led by the professor .,professor,business,led,led,"Prime sentence: a salad is kept by a cop .
Use these words in one sentence: professor, business, led
Sentence: the",-3.459388017654419,-6.058907508850098,-2.5995194911956787,active
140,role_labeled,active,a cop keeps a salad .,the professor led the business .,the business was led by the professor .,professor,business,led,led,"Prime sentence: a cop keeps a salad .
Event roles: AGENT=professor; PATIENT=business; VERB=led
Sentence: the",-4.025811672210693,-6.002560615539551,-1.9767489433288574,active
140,role_labeled,passive,a salad is kept by a cop .,the professor led the business .,the business was led by the professor .,professor,business,led,led,"Prime sentence: a salad is kept by a cop .
Event roles: AGENT=professor; PATIENT=business; VERB=led
Sentence: the",-4.7351155281066895,-6.293084621429443,-1.557969093322754,active
141,word_list,active,the king discovers the brother .,a candidate killed a student .,a student was killed by a candidate .,candidate,student,killed,killed,"Prime sentence: the king discovers the brother .
Use these words in one sentence: candidate, student, killed
Sentence: the",-3.8085551261901855,-3.9500460624694824,-0.14149093627929688,active
