item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,greedy_answer_first_sentence_normalized,generation_class_detailed,generation_structure_reason,argument_structure_inferred,role_frame_inferred,argument_inference_note,generation_class_strict,generation_class_lax,needs_review_strict,needs_review_lax,prompt,greedy_completion_raw
1261,prompt_no_demo,no_demo,a mother strikes a nurse .,a nurse is struck by a mother .,The mother was angry with the nurse .,the mother was angry with the nurse .,copular_adjectival,be_adjectival_predicate,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a striking event involving a mother and a nurse.
The one who did it was a mother.
The one it happened to was a nurse.

Bridget asked, ""What happened?""
Mary answered, ""The"," mother was angry with the nurse.""

Bridget asked, ""Why was the mother angry?""
Mary replied, ""The"
1261,prompt_filler,filler,a mother strikes a nurse .,a nurse is struck by a mother .,The nurse was burned .,the nurse was burned .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The kettle whistled in the kitchen.""

There was a striking event involving a mother and a nurse.
The one who did it was a mother.
The one it happened to was a nurse.

Bridget asked, ""What happened?""
Mary answered, ""The"," nurse was burned.""

Bridget asked, ""What happened?""
Mary answered, ""The mother was burned.""

Brid"
1262,prompt_no_demo,no_demo,a cousin comforts a daughter .,a daughter is comforted by a cousin .,"The one who did it was a cousin, and the one it happened to was a daughter .","the one who did it was a cousin, and the one it happened to was a daughter .",other_coordinate_multiclause,coordination_with_punctuation,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a comforting event involving a cousin and a daughter.
The one who did it was a cousin.
The one it happened to was a daughter.

Bridget asked, ""What happened?""
Mary answered, ""The"," one who did it was a cousin, and the one it happened to was a daughter.""

Bridget asked, """
1262,prompt_filler,filler,a cousin comforts a daughter .,a daughter is comforted by a cousin .,The garden brightened after rain .,the garden brightened after rain .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The garden brightened after rain.""

There was a comforting event involving a cousin and a daughter.
The one who did it was a cousin.
The one it happened to was a daughter.

Bridget asked, ""What happened?""
Mary answered, ""The"," garden brightened after rain.""

The cousin did it.
The daughter was happy.

Bridget asked, ""What happened"
1264,prompt_no_demo,no_demo,an employee discovers an employer .,an employer is discovered by an employee .,The employee was fired .,the employee was fired .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"There was a discovering event involving an employee and an employer.
The one who did it was an employee.
The one it happened to was an employer.

Bridget asked, ""What happened?""
Mary answered, ""The"," employee was fired.""

Bridget asked, ""Why was the employee fired?""
Mary answered, ""The employee was fired"
1264,prompt_filler,filler,an employee discovers an employer .,an employer is discovered by an employee .,The employee was fired .,the employee was fired .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The radio crackled in the attic.""

There was a discovering event involving an employee and an employer.
The one who did it was an employee.
The one it happened to was an employer.

Bridget asked, ""What happened?""
Mary answered, ""The"," employee was fired.""

There was a discovering event involving an employee and an employer.
The one who did it was an employer"
1265,prompt_no_demo,no_demo,a writer asks an actor .,an actor is asked by a writer .,The writer did it .,the writer did it .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,active,True,True,"There was a asking event involving a writer and an actor.
The one who did it was a writer.
The one it happened to was an actor.

Bridget asked, ""What happened?""
Mary answered, ""The"," writer did it.""
Bridget asked, ""Who did it?""
Mary answered, ""The writer did it.""

B"
1265,prompt_filler,filler,a writer asks an actor .,an actor is asked by a writer .,The writer was interrupted .,the writer was interrupted .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The witness paused near the doorway.""

There was a asking event involving a writer and an actor.
The one who did it was a writer.
The one it happened to was an actor.

Bridget asked, ""What happened?""
Mary answered, ""The"," writer was interrupted.""

The writer was interrupted.
The writer did it.
The writer was interrupted by the actor.

The writer"
1266,prompt_no_demo,no_demo,a manager raises a mayor .,a mayor is raised by a manager .,The manager raised the money for the event .,the manager raised the money for the event .,active_ditransitive_prepositional,object_plus_to_for_phrase,active_ditransitive_prepositional,agent>theme>recipient,direct_object_plus_to_for_recipient,other,active,True,False,"There was a raising event involving a manager and a mayor.
The one who did it was a manager.
The one it happened to was a mayor.

Bridget asked, ""What happened?""
Mary answered, ""The"," manager raised the money for the event.""

Bridget asked, ""Who raised the money?""
Mary answered, ""The"
1266,prompt_filler,filler,a manager raises a mayor .,a mayor is raised by a manager .,The manager was involved in the event .,the manager was involved in the event .,copular_participial,be_participial_no_by,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The package arrived before noon.""

There was a raising event involving a manager and a mayor.
The one who did it was a manager.
The one it happened to was a mayor.

Bridget asked, ""What happened?""
Mary answered, ""The"," manager was involved in the event.""

Bridget asked, ""What happened?""
Mary answered, ""The mayor was involved"
1267,prompt_filler,filler,a husband carries a kid .,a kid is carried by a husband .,The kid was carried .,the kid was carried .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The sculpture stood in the hallway.""

There was a carrying event involving a husband and a kid.
The one who did it was a husband.
The one it happened to was a kid.

Bridget asked, ""What happened?""
Mary answered, ""The"," kid was carried.""

The kid was a boy.
The husband was a man.

Bridget asked, ""What happened"
1268,prompt_no_demo,no_demo,an employee describes an employer .,an employer is described by an employee .,The employee was fired .,the employee was fired .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"There was a describing event involving an employee and an employer.
The one who did it was an employee.
The one it happened to was an employer.

Bridget asked, ""What happened?""
Mary answered, ""The"," employee was fired.""

Bridget asked, ""Why was the employee fired?""
Mary answered, ""The employee was fired"
1268,prompt_filler,filler,an employee describes an employer .,an employer is described by an employee .,The employee waited beside the harbor .,the employee waited beside the harbor .,active_other,finite_verb_noncanonical_complement,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The captain waited beside the harbor.""

There was a describing event involving an employee and an employer.
The one who did it was an employee.
The one it happened to was an employer.

Bridget asked, ""What happened?""
Mary answered, ""The"," employee waited beside the harbor.""

The two events are related in that they both describe the same situation, but the roles of"
