condition,prompt,alpha,direction_type,random_id,group,prob_mass
jabberwocky_subjects,The snorp,-1.25,random,7,Unrelated (Control),0.005721395835280418
jabberwocky_subjects,The frindle,-1.25,random,7,Passive Entry (Auxiliaries),0.06678736209869385
jabberwocky_subjects,The frindle,-1.25,random,7,Active Entry (Main Verbs),0.0012512075481936336
jabberwocky_subjects,The frindle,-1.25,random,7,Unrelated (Control),0.003239879384636879
jabberwocky_subjects,The blim,-1.25,random,7,Passive Entry (Auxiliaries),0.08509964495897293
jabberwocky_subjects,The blim,-1.25,random,7,Active Entry (Main Verbs),0.0018541731406003237
jabberwocky_subjects,The blim,-1.25,random,7,Unrelated (Control),0.0017158344853669405
jabberwocky_subjects,The glorp,-1.25,random,8,Passive Entry (Auxiliaries),0.05032322183251381
jabberwocky_subjects,The glorp,-1.25,random,8,Active Entry (Main Verbs),0.0005034758942201734
jabberwocky_subjects,The glorp,-1.25,random,8,Unrelated (Control),0.0016656359657645226
jabberwocky_subjects,The snorp,-1.25,random,8,Passive Entry (Auxiliaries),0.04845036566257477
jabberwocky_subjects,The snorp,-1.25,random,8,Active Entry (Main Verbs),0.00034387578489258885
jabberwocky_subjects,The snorp,-1.25,random,8,Unrelated (Control),0.0015731437597423792
jabberwocky_subjects,The frindle,-1.25,random,8,Passive Entry (Auxiliaries),0.07791340351104736
jabberwocky_subjects,The frindle,-1.25,random,8,Active Entry (Main Verbs),0.0008708416717126966
jabberwocky_subjects,The frindle,-1.25,random,8,Unrelated (Control),0.0020961544942110777
jabberwocky_subjects,The blim,-1.25,random,8,Passive Entry (Auxiliaries),0.012395361438393593
jabberwocky_subjects,The blim,-1.25,random,8,Active Entry (Main Verbs),0.0005120761343277991
jabberwocky_subjects,The blim,-1.25,random,8,Unrelated (Control),0.0016537794144824147
jabberwocky_subjects,The glorp,-1.25,random,9,Passive Entry (Auxiliaries),0.06749824434518814
jabberwocky_subjects,The glorp,-1.25,random,9,Active Entry (Main Verbs),6.037574348738417e-05
jabberwocky_subjects,The glorp,-1.25,random,9,Unrelated (Control),0.0007067974074743688
jabberwocky_subjects,The snorp,-1.25,random,9,Passive Entry (Auxiliaries),0.07932455837726593
jabberwocky_subjects,The snorp,-1.25,random,9,Active Entry (Main Verbs),6.477738497778773e-05
jabberwocky_subjects,The snorp,-1.25,random,9,Unrelated (Control),0.0023077894002199173
jabberwocky_subjects,The frindle,-1.25,random,9,Passive Entry (Auxiliaries),0.08039923012256622
jabberwocky_subjects,The frindle,-1.25,random,9,Active Entry (Main Verbs),0.00024246577231679112
jabberwocky_subjects,The frindle,-1.25,random,9,Unrelated (Control),0.0014261326286941767
jabberwocky_subjects,The blim,-1.25,random,9,Passive Entry (Auxiliaries),0.05843352526426315
jabberwocky_subjects,The blim,-1.25,random,9,Active Entry (Main Verbs),0.0002666553482413292
jabberwocky_subjects,The blim,-1.25,random,9,Unrelated (Control),0.001199727295897901
jabberwocky_subjects,The glorp,-1.25,random,10,Passive Entry (Auxiliaries),0.03832543268799782
jabberwocky_subjects,The glorp,-1.25,random,10,Active Entry (Main Verbs),8.852613245835528e-05
jabberwocky_subjects,The glorp,-1.25,random,10,Unrelated (Control),0.007733972743153572
jabberwocky_subjects,The snorp,-1.25,random,10,Passive Entry (Auxiliaries),0.01907152123749256
jabberwocky_subjects,The snorp,-1.25,random,10,Active Entry (Main Verbs),2.9136319426470436e-05
jabberwocky_subjects,The snorp,-1.25,random,10,Unrelated (Control),0.00567023828625679
jabberwocky_subjects,The frindle,-1.25,random,10,Passive Entry (Auxiliaries),0.12230521440505981
jabberwocky_subjects,The frindle,-1.25,random,10,Active Entry (Main Verbs),0.00020767268142662942
jabberwocky_subjects,The frindle,-1.25,random,10,Unrelated (Control),0.013506232760846615
jabberwocky_subjects,The blim,-1.25,random,10,Passive Entry (Auxiliaries),0.08725258708000183
jabberwocky_subjects,The blim,-1.25,random,10,Active Entry (Main Verbs),0.00016089300333987921
jabberwocky_subjects,The blim,-1.25,random,10,Unrelated (Control),0.013204923830926418
jabberwocky_subjects,The glorp,-1.25,random,11,Passive Entry (Auxiliaries),0.017722871154546738
jabberwocky_subjects,The glorp,-1.25,random,11,Active Entry (Main Verbs),7.60354523663409e-05
jabberwocky_subjects,The glorp,-1.25,random,11,Unrelated (Control),0.0009454467799514532
jabberwocky_subjects,The snorp,-1.25,random,11,Passive Entry (Auxiliaries),0.03259127959609032
jabberwocky_subjects,The snorp,-1.25,random,11,Active Entry (Main Verbs),0.00021271873265504837
jabberwocky_subjects,The snorp,-1.25,random,11,Unrelated (Control),0.0016184011474251747
jabberwocky_subjects,The frindle,-1.25,random,11,Passive Entry (Auxiliaries),0.046580612659454346
jabberwocky_subjects,The frindle,-1.25,random,11,Active Entry (Main Verbs),0.0006708998698741198
jabberwocky_subjects,The frindle,-1.25,random,11,Unrelated (Control),0.0021712169982492924
jabberwocky_subjects,The blim,-1.25,random,11,Passive Entry (Auxiliaries),0.04128986597061157
jabberwocky_subjects,The blim,-1.25,random,11,Active Entry (Main Verbs),0.00046649514115415514
jabberwocky_subjects,The blim,-1.25,random,11,Unrelated (Control),0.002832975471392274
jabberwocky_subjects,The glorp,-1.25,random,12,Passive Entry (Auxiliaries),0.006171473767608404
jabberwocky_subjects,The glorp,-1.25,random,12,Active Entry (Main Verbs),0.00010656627273419872
jabberwocky_subjects,The glorp,-1.25,random,12,Unrelated (Control),0.0008633176330476999
jabberwocky_subjects,The snorp,-1.25,random,12,Passive Entry (Auxiliaries),0.010467053391039371
jabberwocky_subjects,The snorp,-1.25,random,12,Active Entry (Main Verbs),8.2120590377599e-05
jabberwocky_subjects,The snorp,-1.25,random,12,Unrelated (Control),0.0012476147385314107
jabberwocky_subjects,The frindle,-1.25,random,12,Passive Entry (Auxiliaries),0.023607008159160614
jabberwocky_subjects,The frindle,-1.25,random,12,Active Entry (Main Verbs),0.0001656392851145938
jabberwocky_subjects,The frindle,-1.25,random,12,Unrelated (Control),0.002999614691361785
jabberwocky_subjects,The blim,-1.25,random,12,Passive Entry (Auxiliaries),0.03144600987434387
jabberwocky_subjects,The blim,-1.25,random,12,Active Entry (Main Verbs),9.567235974827781e-05
jabberwocky_subjects,The blim,-1.25,random,12,Unrelated (Control),0.0009558334131725132
jabberwocky_subjects,The glorp,-1.25,random,13,Passive Entry (Auxiliaries),0.06038004532456398
jabberwocky_subjects,The glorp,-1.25,random,13,Active Entry (Main Verbs),0.00027598312590271235
jabberwocky_subjects,The glorp,-1.25,random,13,Unrelated (Control),0.0032097173389047384
jabberwocky_subjects,The snorp,-1.25,random,13,Passive Entry (Auxiliaries),0.05350017547607422
jabberwocky_subjects,The snorp,-1.25,random,13,Active Entry (Main Verbs),0.0002874201745726168
jabberwocky_subjects,The snorp,-1.25,random,13,Unrelated (Control),0.0046797399409115314
jabberwocky_subjects,The frindle,-1.25,random,13,Passive Entry (Auxiliaries),0.04060033708810806
jabberwocky_subjects,The frindle,-1.25,random,13,Active Entry (Main Verbs),0.0002775869215838611
jabberwocky_subjects,The frindle,-1.25,random,13,Unrelated (Control),0.006832057610154152
jabberwocky_subjects,The blim,-1.25,random,13,Passive Entry (Auxiliaries),0.03901419788599014
jabberwocky_subjects,The blim,-1.25,random,13,Active Entry (Main Verbs),0.00017134673544205725
jabberwocky_subjects,The blim,-1.25,random,13,Unrelated (Control),0.004607780370861292
jabberwocky_subjects,The glorp,-1.25,random,14,Passive Entry (Auxiliaries),0.050225257873535156
jabberwocky_subjects,The glorp,-1.25,random,14,Active Entry (Main Verbs),0.0005930532934144139
jabberwocky_subjects,The glorp,-1.25,random,14,Unrelated (Control),0.004209025762975216
jabberwocky_subjects,The snorp,-1.25,random,14,Passive Entry (Auxiliaries),0.026873713359236717
jabberwocky_subjects,The snorp,-1.25,random,14,Active Entry (Main Verbs),0.0006778921233490109
jabberwocky_subjects,The snorp,-1.25,random,14,Unrelated (Control),0.006631106603890657
jabberwocky_subjects,The frindle,-1.25,random,14,Passive Entry (Auxiliaries),0.1308484971523285
jabberwocky_subjects,The frindle,-1.25,random,14,Active Entry (Main Verbs),0.0007707558106631041
jabberwocky_subjects,The frindle,-1.25,random,14,Unrelated (Control),0.010391347110271454
jabberwocky_subjects,The blim,-1.25,random,14,Passive Entry (Auxiliaries),0.05036172643303871
jabberwocky_subjects,The blim,-1.25,random,14,Active Entry (Main Verbs),0.001016237773001194
jabberwocky_subjects,The blim,-1.25,random,14,Unrelated (Control),0.005899859592318535
jabberwocky_subjects,The glorp,-1.25,random,15,Passive Entry (Auxiliaries),0.02099602483212948
jabberwocky_subjects,The glorp,-1.25,random,15,Active Entry (Main Verbs),0.0009763067355379462
jabberwocky_subjects,The glorp,-1.25,random,15,Unrelated (Control),0.0028857949655503035
jabberwocky_subjects,The snorp,-1.25,random,15,Passive Entry (Auxiliaries),0.01490143034607172
jabberwocky_subjects,The snorp,-1.25,random,15,Active Entry (Main Verbs),0.0007227715104818344
jabberwocky_subjects,The snorp,-1.25,random,15,Unrelated (Control),0.003917512018233538
jabberwocky_subjects,The frindle,-1.25,random,15,Passive Entry (Auxiliaries),0.013404312543570995
jabberwocky_subjects,The frindle,-1.25,random,15,Active Entry (Main Verbs),0.0002082661521853879
jabberwocky_subjects,The frindle,-1.25,random,15,Unrelated (Control),0.0067901755683124065
jabberwocky_subjects,The blim,-1.25,random,15,Passive Entry (Auxiliaries),0.019907115027308464
jabberwocky_subjects,The blim,-1.25,random,15,Active Entry (Main Verbs),0.0012179778423160315
jabberwocky_subjects,The blim,-1.25,random,15,Unrelated (Control),0.008633414283394814
jabberwocky_subjects,The glorp,-1.25,random,16,Passive Entry (Auxiliaries),0.00104183005169034
jabberwocky_subjects,The glorp,-1.25,random,16,Active Entry (Main Verbs),6.813957588747144e-05
jabberwocky_subjects,The glorp,-1.25,random,16,Unrelated (Control),0.0006637300248257816
jabberwocky_subjects,The snorp,-1.25,random,16,Passive Entry (Auxiliaries),0.0024230845738202333
jabberwocky_subjects,The snorp,-1.25,random,16,Active Entry (Main Verbs),0.00010000678594224155
jabberwocky_subjects,The snorp,-1.25,random,16,Unrelated (Control),0.0014068502932786942
jabberwocky_subjects,The frindle,-1.25,random,16,Passive Entry (Auxiliaries),0.007947909645736217
jabberwocky_subjects,The frindle,-1.25,random,16,Active Entry (Main Verbs),0.0015161832561716437
jabberwocky_subjects,The frindle,-1.25,random,16,Unrelated (Control),0.0018790899775922298
jabberwocky_subjects,The blim,-1.25,random,16,Passive Entry (Auxiliaries),0.002848380710929632
jabberwocky_subjects,The blim,-1.25,random,16,Active Entry (Main Verbs),8.888524462236091e-05
jabberwocky_subjects,The blim,-1.25,random,16,Unrelated (Control),0.0010541138472035527
jabberwocky_subjects,The glorp,-1.25,random,17,Passive Entry (Auxiliaries),0.009877913631498814
jabberwocky_subjects,The glorp,-1.25,random,17,Active Entry (Main Verbs),4.818538582185283e-05
jabberwocky_subjects,The glorp,-1.25,random,17,Unrelated (Control),0.0010417120065540075
jabberwocky_subjects,The snorp,-1.25,random,17,Passive Entry (Auxiliaries),0.010435349307954311
jabberwocky_subjects,The snorp,-1.25,random,17,Active Entry (Main Verbs),6.552786362590268e-05
jabberwocky_subjects,The snorp,-1.25,random,17,Unrelated (Control),0.001448667491786182
jabberwocky_subjects,The frindle,-1.25,random,17,Passive Entry (Auxiliaries),0.11862931400537491
jabberwocky_subjects,The frindle,-1.25,random,17,Active Entry (Main Verbs),0.000721724471077323
jabberwocky_subjects,The frindle,-1.25,random,17,Unrelated (Control),0.006059364881366491
jabberwocky_subjects,The blim,-1.25,random,17,Passive Entry (Auxiliaries),0.024930885061621666
jabberwocky_subjects,The blim,-1.25,random,17,Active Entry (Main Verbs),0.00021530721278395504
jabberwocky_subjects,The blim,-1.25,random,17,Unrelated (Control),0.0012769523309543729
jabberwocky_subjects,The glorp,-1.25,random,18,Passive Entry (Auxiliaries),0.0036472021602094173
jabberwocky_subjects,The glorp,-1.25,random,18,Active Entry (Main Verbs),9.911177039612085e-05
jabberwocky_subjects,The glorp,-1.25,random,18,Unrelated (Control),0.0009686442790552974
jabberwocky_subjects,The snorp,-1.25,random,18,Passive Entry (Auxiliaries),0.004090702161192894
jabberwocky_subjects,The snorp,-1.25,random,18,Active Entry (Main Verbs),0.0001520348305348307
jabberwocky_subjects,The snorp,-1.25,random,18,Unrelated (Control),0.0010379066225141287
jabberwocky_subjects,The frindle,-1.25,random,18,Passive Entry (Auxiliaries),0.020792126655578613
jabberwocky_subjects,The frindle,-1.25,random,18,Active Entry (Main Verbs),0.0002388019929639995
jabberwocky_subjects,The frindle,-1.25,random,18,Unrelated (Control),0.005887292325496674
jabberwocky_subjects,The blim,-1.25,random,18,Passive Entry (Auxiliaries),0.01574787124991417
jabberwocky_subjects,The blim,-1.25,random,18,Active Entry (Main Verbs),0.0001523052342236042
jabberwocky_subjects,The blim,-1.25,random,18,Unrelated (Control),0.0024554412811994553
jabberwocky_subjects,The glorp,-1.25,random,19,Passive Entry (Auxiliaries),0.037386488169431686
jabberwocky_subjects,The glorp,-1.25,random,19,Active Entry (Main Verbs),0.0004263201844878495
jabberwocky_subjects,The glorp,-1.25,random,19,Unrelated (Control),0.0035343829076737165
jabberwocky_subjects,The snorp,-1.25,random,19,Passive Entry (Auxiliaries),0.026591438800096512
jabberwocky_subjects,The snorp,-1.25,random,19,Active Entry (Main Verbs),0.00026265045744366944
jabberwocky_subjects,The snorp,-1.25,random,19,Unrelated (Control),0.0023704846389591694
jabberwocky_subjects,The frindle,-1.25,random,19,Passive Entry (Auxiliaries),0.08545918017625809
jabberwocky_subjects,The frindle,-1.25,random,19,Active Entry (Main Verbs),0.0004989564185962081
jabberwocky_subjects,The frindle,-1.25,random,19,Unrelated (Control),0.0027029088232666254
jabberwocky_subjects,The blim,-1.25,random,19,Passive Entry (Auxiliaries),0.029694020748138428
jabberwocky_subjects,The blim,-1.25,random,19,Active Entry (Main Verbs),0.0003273373586125672
jabberwocky_subjects,The blim,-1.25,random,19,Unrelated (Control),0.0036064565647393465
jabberwocky_subjects,The glorp,-1.0,PC1,-1,Passive Entry (Auxiliaries),0.0013034099247306585
jabberwocky_subjects,The glorp,-1.0,PC1,-1,Active Entry (Main Verbs),1.6075025996542536e-05
jabberwocky_subjects,The glorp,-1.0,PC1,-1,Unrelated (Control),0.0004922324442304671
jabberwocky_subjects,The snorp,-1.0,PC1,-1,Passive Entry (Auxiliaries),0.0028294839430600405
jabberwocky_subjects,The snorp,-1.0,PC1,-1,Active Entry (Main Verbs),6.71766247251071e-06
jabberwocky_subjects,The snorp,-1.0,PC1,-1,Unrelated (Control),0.00029209459898993373
jabberwocky_subjects,The frindle,-1.0,PC1,-1,Passive Entry (Auxiliaries),0.07728944718837738
jabberwocky_subjects,The frindle,-1.0,PC1,-1,Active Entry (Main Verbs),0.00023544133000541478
jabberwocky_subjects,The frindle,-1.0,PC1,-1,Unrelated (Control),0.005376857705414295
jabberwocky_subjects,The blim,-1.0,PC1,-1,Passive Entry (Auxiliaries),0.013697531074285507
jabberwocky_subjects,The blim,-1.0,PC1,-1,Active Entry (Main Verbs),6.782173295505345e-05
jabberwocky_subjects,The blim,-1.0,PC1,-1,Unrelated (Control),0.00153436535038054
jabberwocky_subjects,The glorp,-1.0,random,0,Passive Entry (Auxiliaries),0.012394373305141926
jabberwocky_subjects,The glorp,-1.0,random,0,Active Entry (Main Verbs),7.019585609668866e-05
jabberwocky_subjects,The glorp,-1.0,random,0,Unrelated (Control),0.002018457278609276
jabberwocky_subjects,The snorp,-1.0,random,0,Passive Entry (Auxiliaries),0.007806435693055391
jabberwocky_subjects,The snorp,-1.0,random,0,Active Entry (Main Verbs),3.9464539440814406e-05
jabberwocky_subjects,The snorp,-1.0,random,0,Unrelated (Control),0.0018239137716591358
jabberwocky_subjects,The frindle,-1.0,random,0,Passive Entry (Auxiliaries),0.10949773341417313
jabberwocky_subjects,The frindle,-1.0,random,0,Active Entry (Main Verbs),0.0005966475000604987
jabberwocky_subjects,The frindle,-1.0,random,0,Unrelated (Control),0.006054009310901165
jabberwocky_subjects,The blim,-1.0,random,0,Passive Entry (Auxiliaries),0.019916268065571785
jabberwocky_subjects,The blim,-1.0,random,0,Active Entry (Main Verbs),0.00015688393614254892
jabberwocky_subjects,The blim,-1.0,random,0,Unrelated (Control),0.0025959941558539867
jabberwocky_subjects,The glorp,-1.0,random,1,Passive Entry (Auxiliaries),0.010330414399504662
jabberwocky_subjects,The glorp,-1.0,random,1,Active Entry (Main Verbs),0.0009476657724007964
jabberwocky_subjects,The glorp,-1.0,random,1,Unrelated (Control),0.005182993598282337
jabberwocky_subjects,The snorp,-1.0,random,1,Passive Entry (Auxiliaries),0.01682133413851261
jabberwocky_subjects,The snorp,-1.0,random,1,Active Entry (Main Verbs),0.001968113938346505
jabberwocky_subjects,The snorp,-1.0,random,1,Unrelated (Control),0.002968845423310995
jabberwocky_subjects,The frindle,-1.0,random,1,Passive Entry (Auxiliaries),0.016766183078289032
jabberwocky_subjects,The frindle,-1.0,random,1,Active Entry (Main Verbs),0.0006115671712905169
jabberwocky_subjects,The frindle,-1.0,random,1,Unrelated (Control),0.0016427291557192802
jabberwocky_subjects,The blim,-1.0,random,1,Passive Entry (Auxiliaries),0.012454995885491371
jabberwocky_subjects,The blim,-1.0,random,1,Active Entry (Main Verbs),0.002853541634976864
jabberwocky_subjects,The blim,-1.0,random,1,Unrelated (Control),0.004397459793835878
jabberwocky_subjects,The glorp,-1.0,random,2,Passive Entry (Auxiliaries),0.03478442132472992
jabberwocky_subjects,The glorp,-1.0,random,2,Active Entry (Main Verbs),0.00016669760225340724
jabberwocky_subjects,The glorp,-1.0,random,2,Unrelated (Control),0.0019115000031888485
