item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,generation_class
879,prompt_no_prime,no_prime,a princess drags a professor .,a professor is dragged by a princess .,"The professor was trying to teach the princess about the laws of physics, but the princess kept interrupting him and asking questions about",other
879,prompt_filler,filler,a princess drags a professor .,a professor is dragged by a princess .,The princess dragged the professor .,active_structural
880,prompt_active,active,the professor dragged the reader .,the reader was dragged by the professor .,The professor dragged the reader .,active_exact
880,prompt_passive,passive,the professor dragged the reader .,the reader was dragged by the professor .,The professor dragged the reader .,active_exact
880,prompt_no_prime,no_prime,the professor dragged the reader .,the reader was dragged by the professor .,The professor dragged me .,other
880,prompt_filler,filler,the professor dragged the reader .,the reader was dragged by the professor .,The radio crackled in the attic .,other
881,prompt_active,active,the reader drags the scientist .,the scientist is dragged by the reader .,The reader dragged the scientist .,active_structural
881,prompt_passive,passive,the reader drags the scientist .,the scientist is dragged by the reader .,The reader dragged the scientist .,active_structural
881,prompt_no_prime,no_prime,the reader drags the scientist .,the scientist is dragged by the reader .,The reader dragged the scientist .,active_structural
881,prompt_filler,filler,the reader drags the scientist .,the scientist is dragged by the reader .,The witness paused near the doorway .,other
882,prompt_active,active,a scientist dragged a secretary .,a secretary was dragged by a scientist .,The scientist drags the secretary .,active_structural
882,prompt_passive,passive,a scientist dragged a secretary .,a secretary was dragged by a scientist .,The secretary is dragged by the scientist .,passive_structural
882,prompt_no_prime,no_prime,a scientist dragged a secretary .,a secretary was dragged by a scientist .,The scientist dragged the secretary .,active_structural
882,prompt_filler,filler,a scientist dragged a secretary .,a secretary was dragged by a scientist .,The package arrived before noon .,other
883,prompt_active,active,a secretary drags a sheriff .,a sheriff is dragged by a secretary .,The secretary dragged the sheriff .,active_structural
883,prompt_passive,passive,a secretary drags a sheriff .,a sheriff is dragged by a secretary .,The sheriff was dragged by the secretary .,passive_structural
883,prompt_no_prime,no_prime,a secretary drags a sheriff .,a sheriff is dragged by a secretary .,The secretary dragged the sheriff .,active_structural
883,prompt_filler,filler,a secretary drags a sheriff .,a sheriff is dragged by a secretary .,The secretary dragged the sheriff .,active_structural
884,prompt_active,active,the sheriff dragged the singer .,the singer was dragged by the sheriff .,The sheriff dragged the singer .,active_exact
884,prompt_passive,passive,the sheriff dragged the singer .,the singer was dragged by the sheriff .,The sheriff dragged the singer .,active_exact
884,prompt_no_prime,no_prime,the sheriff dragged the singer .,the singer was dragged by the sheriff .,The sheriff dragged me .,other
884,prompt_filler,filler,the sheriff dragged the singer .,the singer was dragged by the sheriff .,The sheriff dragged the singer .,active_exact
885,prompt_active,active,the singer drags the soldier .,the soldier is dragged by the singer .,The soldier was dragged by the singer .,passive_structural
885,prompt_passive,passive,the singer drags the soldier .,the soldier is dragged by the singer .,The soldier was dragged by the singer .,passive_structural
885,prompt_no_prime,no_prime,the singer drags the soldier .,the soldier is dragged by the singer .,The soldier dragged the singer .,other
885,prompt_filler,filler,the singer drags the soldier .,the soldier is dragged by the singer .,The soldier was dragged by the singer .,passive_structural
886,prompt_active,active,a soldier dragged a son .,a son was dragged by a soldier .,The soldier drags the son .,active_structural
886,prompt_passive,passive,a soldier dragged a son .,a son was dragged by a soldier .,The son is dragged by the soldier .,passive_structural
886,prompt_no_prime,no_prime,a soldier dragged a son .,a son was dragged by a soldier .,The soldier dragged the son .,active_structural
886,prompt_filler,filler,a soldier dragged a son .,a son was dragged by a soldier .,The soldier dragged the son .,active_structural
887,prompt_active,active,a son drags a student .,a student is dragged by a son .,The student dragged the son .,other
887,prompt_passive,passive,a son drags a student .,a student is dragged by a son .,The student was dragged by the son .,passive_structural
887,prompt_no_prime,no_prime,a son drags a student .,a student is dragged by a son .,The son dragged the student .,active_structural
887,prompt_filler,filler,a son drags a student .,a student is dragged by a son .,The student dragged the son .,other
888,prompt_active,active,the student dragged the teacher .,the teacher was dragged by the student .,The student drags the teacher .,active_structural
888,prompt_passive,passive,the student dragged the teacher .,the teacher was dragged by the student .,The student dragged the teacher .,active_exact
888,prompt_no_prime,no_prime,the student dragged the teacher .,the teacher was dragged by the student .,The student dragged the teacher .,active_exact
888,prompt_filler,filler,the student dragged the teacher .,the teacher was dragged by the student .,The lantern glowed near sunset .,other
889,prompt_active,active,the teacher drags the uncle .,the uncle is dragged by the teacher .,The teacher dragged the uncle .,active_structural
889,prompt_passive,passive,the teacher drags the uncle .,the uncle is dragged by the teacher .,The teacher dragged the uncle .,active_structural
889,prompt_no_prime,no_prime,the teacher drags the uncle .,the uncle is dragged by the teacher .,The teacher dragged the uncle .,active_structural
889,prompt_filler,filler,the teacher drags the uncle .,the uncle is dragged by the teacher .,The teacher dragged the uncle .,active_structural
890,prompt_active,active,an uncle dragged a wife .,a wife was dragged by an uncle .,The uncle dragged the wife .,active_structural
890,prompt_passive,passive,an uncle dragged a wife .,a wife was dragged by an uncle .,The wife is dragged by the uncle .,passive_structural
890,prompt_no_prime,no_prime,an uncle dragged a wife .,a wife was dragged by an uncle .,The uncle dragged the wife .,active_structural
890,prompt_filler,filler,an uncle dragged a wife .,a wife was dragged by an uncle .,The notebook stayed on the shelf .,other
891,prompt_active,active,a wife drags a winner .,a winner is dragged by a wife .,The wife dragged the winner .,active_structural
891,prompt_passive,passive,a wife drags a winner .,a winner is dragged by a wife .,The winner was dragged by the wife .,passive_structural
891,prompt_no_prime,no_prime,a wife drags a winner .,a winner is dragged by a wife .,The wife dragged the winner .,active_structural
891,prompt_filler,filler,a wife drags a winner .,a winner is dragged by a wife .,The window rattled during the storm .,other
892,prompt_active,active,the winner dragged the woman .,the woman was dragged by the winner .,The winner dragged the woman .,active_exact
892,prompt_passive,passive,the winner dragged the woman .,the woman was dragged by the winner .,The woman is dragged by the winner .,passive_structural
892,prompt_no_prime,no_prime,the winner dragged the woman .,the woman was dragged by the winner .,The winner dragged me into the bushes and had sex with me .,other
