item_id,item_index,complexity_condition,source_label,target_cell,prime_cell,prime_active,prime_passive,target_active_simple,target_passive_simple,target_active_complex,target_passive_complex,agent_modifier_noun,patient_modifier_noun,agent_modifier_prep,patient_modifier_prep,prime_active_det_family,target_active_det_family,prime_passive_aux,target_passive_aux,prime_active_verb_or_fragment,target_active_verb_or_fragment,target_agent,target_patient
exp4_core_0988_agent_complex,988,agent_complex,core,def_past,indef_present,a son protects a student .,a student is protected by a son .,the husband grabbed the kid .,the kid was grabbed by the husband .,the husband above the attorney grabbed the kid .,the kid was grabbed by the husband above the attorney .,attorney,,above,,indef,def,is,was,protects,grabbed,husband,kid
exp4_core_0988_patient_complex,988,patient_complex,core,def_past,indef_present,a son protects a student .,a student is protected by a son .,the husband grabbed the kid .,the kid was grabbed by the husband .,the husband grabbed the kid with the guest .,the kid with the guest was grabbed by the husband .,,guest,,with,indef,def,is,was,protects,grabbed,husband,kid
exp4_core_0988_both_complex,988,both_complex,core,def_past,indef_present,a son protects a student .,a student is protected by a son .,the husband grabbed the kid .,the kid was grabbed by the husband .,the husband from the soldier grabbed the kid with the singer .,the kid with the singer was grabbed by the husband from the soldier .,soldier,singer,from,with,indef,def,is,was,protects,grabbed,husband,kid
exp4_core_0989_agent_complex,989,agent_complex,core,def_present,indef_past,a worker judged a writer .,a writer was judged by a worker .,the kid grabs the king .,the king is grabbed by the kid .,the kid with the minister grabs the king .,the king is grabbed by the kid with the minister .,minister,,with,,indef,def,was,is,judged,grabs,kid,king
exp4_core_0989_patient_complex,989,patient_complex,core,def_present,indef_past,a worker judged a writer .,a writer was judged by a worker .,the kid grabs the king .,the king is grabbed by the kid .,the kid grabs the king from the nurse .,the king from the nurse is grabbed by the kid .,,nurse,,from,indef,def,was,is,judged,grabs,kid,king
exp4_core_0989_both_complex,989,both_complex,core,def_present,indef_past,a worker judged a writer .,a writer was judged by a worker .,the kid grabs the king .,the king is grabbed by the kid .,the kid in the bishop grabs the king on the employer .,the king on the employer is grabbed by the kid in the bishop .,bishop,employer,in,on,indef,def,was,is,judged,grabs,kid,king
exp4_core_0990_agent_complex,990,agent_complex,core,indef_past,def_present,the actress hurries the adult .,the adult is hurried by the actress .,a king grabbed a lady .,a lady was grabbed by a king .,a king from a buddy grabbed a lady .,a lady was grabbed by a king from a buddy .,buddy,,from,,def,indef,is,was,hurries,grabbed,king,lady
exp4_core_0990_patient_complex,990,patient_complex,core,indef_past,def_present,the actress hurries the adult .,the adult is hurried by the actress .,a king grabbed a lady .,a lady was grabbed by a king .,a king grabbed a lady in a singer .,a lady in a singer was grabbed by a king .,,singer,,in,def,indef,is,was,hurries,grabbed,king,lady
exp4_core_0990_both_complex,990,both_complex,core,indef_past,def_present,the actress hurries the adult .,the adult is hurried by the actress .,a king grabbed a lady .,a lady was grabbed by a king .,a king on a president grabbed a lady in a mother .,a lady in a mother was grabbed by a king on a president .,president,mother,on,in,def,indef,is,was,hurries,grabbed,king,lady
exp4_core_0991_agent_complex,991,agent_complex,core,indef_present,def_past,the cop carried the cousin .,the cousin was carried by the cop .,a lady grabs a lawyer .,a lawyer is grabbed by a lady .,a lady in a pilot grabs a lawyer .,a lawyer is grabbed by a lady in a pilot .,pilot,,in,,def,indef,was,is,carried,grabs,lady,lawyer
exp4_core_0991_patient_complex,991,patient_complex,core,indef_present,def_past,the cop carried the cousin .,the cousin was carried by the cop .,a lady grabs a lawyer .,a lawyer is grabbed by a lady .,a lady grabs a lawyer on an employer .,a lawyer on an employer is grabbed by a lady .,,employer,,on,def,indef,was,is,carried,grabs,lady,lawyer
exp4_core_0991_both_complex,991,both_complex,core,indef_present,def_past,the cop carried the cousin .,the cousin was carried by the cop .,a lady grabs a lawyer .,a lawyer is grabbed by a lady .,a lady below a friend grabs a lawyer near a son .,a lawyer near a son is grabbed by a lady below a friend .,friend,son,below,near,def,indef,was,is,carried,grabs,lady,lawyer
exp4_core_0992_agent_complex,992,agent_complex,core,def_past,indef_present,a nurse discovers a parent .,a parent is discovered by a nurse .,the lawyer grabbed the leader .,the leader was grabbed by the lawyer .,the lawyer on the cousin grabbed the leader .,the leader was grabbed by the lawyer on the cousin .,cousin,,on,,indef,def,is,was,discovers,grabbed,lawyer,leader
exp4_core_0992_patient_complex,992,patient_complex,core,def_past,indef_present,a nurse discovers a parent .,a parent is discovered by a nurse .,the lawyer grabbed the leader .,the leader was grabbed by the lawyer .,the lawyer grabbed the leader below the mother .,the leader below the mother was grabbed by the lawyer .,,mother,,below,indef,def,is,was,discovers,grabbed,lawyer,leader
exp4_core_0992_both_complex,992,both_complex,core,def_past,indef_present,a nurse discovers a parent .,a parent is discovered by a nurse .,the lawyer grabbed the leader .,the leader was grabbed by the lawyer .,the lawyer near the daughter grabbed the leader above the brother .,the leader above the brother was grabbed by the lawyer near the daughter .,daughter,brother,near,above,indef,def,is,was,discovers,grabbed,lawyer,leader
exp4_core_0993_agent_complex,993,agent_complex,core,def_present,indef_past,an adult hurt an attorney .,an attorney was hurt by an adult .,the leader grabs the man .,the man is grabbed by the leader .,the leader below the colonel grabs the man .,the man is grabbed by the leader below the colonel .,colonel,,below,,indef,def,was,is,hurt,grabs,leader,man
exp4_core_0993_patient_complex,993,patient_complex,core,def_present,indef_past,an adult hurt an attorney .,an attorney was hurt by an adult .,the leader grabs the man .,the man is grabbed by the leader .,the leader grabs the man near the son .,the man near the son is grabbed by the leader .,,son,,near,indef,def,was,is,hurt,grabs,leader,man
exp4_core_0993_both_complex,993,both_complex,core,def_present,indef_past,an adult hurt an attorney .,an attorney was hurt by an adult .,the leader grabs the man .,the man is grabbed by the leader .,the leader above the professor grabs the man near the secretary .,the man near the secretary is grabbed by the leader above the professor .,professor,secretary,above,near,indef,def,was,is,hurt,grabs,leader,man
exp4_core_0994_agent_complex,994,agent_complex,core,indef_past,def_present,the reader surprises the scientist .,the scientist is surprised by the reader .,a man grabbed a manager .,a manager was grabbed by a man .,a man near a woman grabbed a manager .,a manager was grabbed by a man near a woman .,woman,,near,,def,indef,is,was,surprises,grabbed,man,manager
exp4_core_0994_patient_complex,994,patient_complex,core,indef_past,def_present,the reader surprises the scientist .,the scientist is surprised by the reader .,a man grabbed a manager .,a manager was grabbed by a man .,a man grabbed a manager above a brother .,a manager above a brother was grabbed by a man .,,brother,,above,def,indef,is,was,surprises,grabbed,man,manager
exp4_core_0994_both_complex,994,both_complex,core,indef_past,def_present,the reader surprises the scientist .,the scientist is surprised by the reader .,a man grabbed a manager .,a manager was grabbed by a man .,a man with a writer grabbed a manager from a partner .,a manager from a partner was grabbed by a man with a writer .,writer,partner,with,from,def,indef,is,was,surprises,grabbed,man,manager
exp4_core_0995_agent_complex,995,agent_complex,core,indef_present,def_past,the winner carried the woman .,the woman was carried by the winner .,a manager grabs a mayor .,a mayor is grabbed by a manager .,a manager above a wife grabs a mayor .,a mayor is grabbed by a manager above a wife .,wife,,above,,def,indef,was,is,carried,grabs,manager,mayor
exp4_core_0995_patient_complex,995,patient_complex,core,indef_present,def_past,the winner carried the woman .,the woman was carried by the winner .,a manager grabs a mayor .,a mayor is grabbed by a manager .,a manager grabs a mayor with a leader .,a mayor with a leader is grabbed by a manager .,,leader,,with,def,indef,was,is,carried,grabs,manager,mayor
exp4_core_0995_both_complex,995,both_complex,core,indef_present,def_past,the winner carried the woman .,the woman was carried by the winner .,a manager grabs a mayor .,a mayor is grabbed by a manager .,a manager from a parent grabs a mayor with an uncle .,a mayor with an uncle is grabbed by a manager from a parent .,parent,uncle,from,with,def,indef,was,is,carried,grabs,manager,mayor
exp4_core_0996_agent_complex,996,agent_complex,core,def_past,indef_present,a secretary bothers a sheriff .,a sheriff is bothered by a secretary .,the mayor grabbed the minister .,the minister was grabbed by the mayor .,the mayor with the kid grabbed the minister .,the minister was grabbed by the mayor with the kid .,kid,,with,,indef,def,is,was,bothers,grabbed,mayor,minister
exp4_core_0996_patient_complex,996,patient_complex,core,def_past,indef_present,a secretary bothers a sheriff .,a sheriff is bothered by a secretary .,the mayor grabbed the minister .,the minister was grabbed by the mayor .,the mayor grabbed the minister from the partner .,the minister from the partner was grabbed by the mayor .,,partner,,from,indef,def,is,was,bothers,grabbed,mayor,minister
exp4_core_0996_both_complex,996,both_complex,core,def_past,indef_present,a secretary bothers a sheriff .,a sheriff is bothered by a secretary .,the mayor grabbed the minister .,the minister was grabbed by the mayor .,the mayor in the actor grabbed the minister on the prince .,the minister on the prince was grabbed by the mayor in the actor .,actor,prince,in,on,indef,def,is,was,bothers,grabbed,mayor,minister
exp4_core_0997_agent_complex,997,agent_complex,core,def_present,indef_past,a soldier raised a son .,a son was raised by a soldier .,the minister grabs the mother .,the mother is grabbed by the minister .,the minister from the secretary grabs the mother .,the mother is grabbed by the minister from the secretary .,secretary,,from,,indef,def,was,is,raised,grabs,minister,mother
exp4_core_0997_patient_complex,997,patient_complex,core,def_present,indef_past,a soldier raised a son .,a son was raised by a soldier .,the minister grabs the mother .,the mother is grabbed by the minister .,the minister grabs the mother in the uncle .,the mother in the uncle is grabbed by the minister .,,uncle,,in,indef,def,was,is,raised,grabs,minister,mother
exp4_core_0997_both_complex,997,both_complex,core,def_present,indef_past,a soldier raised a son .,a son was raised by a soldier .,the minister grabs the mother .,the mother is grabbed by the minister .,the minister on the cop grabs the mother in the sheriff .,the mother in the sheriff is grabbed by the minister on the cop .,cop,sheriff,on,in,indef,def,was,is,raised,grabs,minister,mother
