item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,generation_class
1239,prompt_passive,passive,a friend beats a girl .,a girl is beaten by a friend .,The girl was ed by a friend .,other
1239,prompt_no_prime,no_prime,a friend beats a girl .,a girl is beaten by a friend .,The girl beat up my friend .,other
1239,prompt_filler,filler,a friend beats a girl .,a girl is beaten by a friend .,The sor ed behind the sul .,other
1240,prompt_active,active,the girl beat the guest .,the guest was beaten by the girl .,The girl b a guest .,other
1240,prompt_passive,passive,the girl beat the guest .,the guest was beaten by the girl .,The girl is ed by the guest .,other
1240,prompt_no_prime,no_prime,the girl beat the guest .,the guest was beaten by the girl .,The girl beat up the guest .,active_structural
1240,prompt_filler,filler,the girl beat the guest .,the guest was beaten by the girl .,The girl beat the guest .,active_exact
1241,prompt_active,active,the guest beats the guy .,the guy is beaten by the guest .,The guest ed the guy .,other
1241,prompt_passive,passive,the guest beats the guy .,the guy is beaten by the guest .,The guy was ed by the guest .,other
1241,prompt_no_prime,no_prime,the guest beats the guy .,the guy is beaten by the guest .,The guest beat up the guy .,active_structural
1241,prompt_filler,filler,the guest beats the guy .,the guy is beaten by the guest .,The guest beat the guy .,active_structural
1242,prompt_active,active,a guy beat a hero .,a hero was beaten by a guy .,The guy s the hero .,other
1242,prompt_passive,passive,a guy beat a hero .,a hero was beaten by a guy .,The hero is ed by the guy .,other
1242,prompt_no_prime,no_prime,a guy beat a hero .,a hero was beaten by a guy .,The guy beat the hero .,active_structural
1242,prompt_filler,filler,a guy beat a hero .,a hero was beaten by a guy .,The guy did it to the hero .,other
1243,prompt_active,active,a hero beats a husband .,a husband is beaten by a hero .,The hero beat the husband .,active_structural
1243,prompt_passive,passive,a hero beats a husband .,a husband is beaten by a hero .,The husband was ed by the hero .,other
1243,prompt_no_prime,no_prime,a hero beats a husband .,a husband is beaten by a hero .,The hero beat the husband .,active_structural
1243,prompt_filler,filler,a hero beats a husband .,a husband is beaten by a hero .,The hero beat the husband .,active_structural
1244,prompt_active,active,the husband beat the kid .,the kid was beaten by the husband .,The kid was beaten by the husband .,passive_exact
1244,prompt_passive,passive,the husband beat the kid .,the kid was beaten by the husband .,The kid is ed by the husband .,other
1244,prompt_no_prime,no_prime,the husband beat the kid .,the kid was beaten by the husband .,The husband beat the kid .,active_exact
1244,prompt_filler,filler,the husband beat the kid .,the kid was beaten by the husband .,The kid beat the husband .,other
1245,prompt_active,active,the kid beats the king .,the king is beaten by the kid .,The kid beat the king .,active_structural
1245,prompt_passive,passive,the kid beats the king .,the king is beaten by the kid .,The king was ed by the kid .,other
1245,prompt_no_prime,no_prime,the kid beats the king .,the king is beaten by the kid .,The kid beat the king .,active_structural
1245,prompt_filler,filler,the kid beats the king .,the king is beaten by the kid .,The kid beat the king .,active_structural
1246,prompt_active,active,a king beat a lady .,a lady was beaten by a king .,The king beat the lady .,active_structural
1246,prompt_passive,passive,a king beat a lady .,a lady was beaten by a king .,The lady is ed by the king .,other
1246,prompt_no_prime,no_prime,a king beat a lady .,a lady was beaten by a king .,The king beat me .,other
1246,prompt_filler,filler,a king beat a lady .,a lady was beaten by a king .,The king beat the lady .,active_structural
1247,prompt_active,active,a lady beats a lawyer .,a lawyer is beaten by a lady .,The lawyer was beaten by the lady .,passive_structural
1247,prompt_passive,passive,a lady beats a lawyer .,a lawyer is beaten by a lady .,The lawyer was ed by the lady .,other
1247,prompt_no_prime,no_prime,a lady beats a lawyer .,a lawyer is beaten by a lady .,The lawyer beat me up .,other
1247,prompt_filler,filler,a lady beats a lawyer .,a lawyer is beaten by a lady .,The fab ed on the fav .,other
1248,prompt_active,active,the lawyer beat the leader .,the leader was beaten by the lawyer .,The lawyer b a leader .,other
1248,prompt_passive,passive,the lawyer beat the leader .,the leader was beaten by the lawyer .,The leader is ed by the lawyer .,other
1248,prompt_no_prime,no_prime,the lawyer beat the leader .,the leader was beaten by the lawyer .,The lawyer beat the leader .,active_exact
1248,prompt_filler,filler,the lawyer beat the leader .,the leader was beaten by the lawyer .,The lawyer beat the leader .,active_exact
1249,prompt_active,active,the leader beats the man .,the man is beaten by the leader .,The leader beat the man .,active_structural
1249,prompt_passive,passive,the leader beats the man .,the man is beaten by the leader .,The leader ed the man .,other
1249,prompt_no_prime,no_prime,the leader beats the man .,the man is beaten by the leader .,The leader beat the man .,active_structural
1249,prompt_filler,filler,the leader beats the man .,the man is beaten by the leader .,The leader beat the man .,active_structural
1250,prompt_active,active,a man beat a manager .,a manager was beaten by a man .,The man s the manager .,other
1250,prompt_passive,passive,a man beat a manager .,a manager was beaten by a man .,The manager is ed by the man .,other
1250,prompt_no_prime,no_prime,a man beat a manager .,a manager was beaten by a man .,The man beat the manager .,active_structural
1250,prompt_filler,filler,a man beat a manager .,a manager was beaten by a man .,The mur ed on the dir .,other
1251,prompt_active,active,a manager beats a mayor .,a mayor is beaten by a manager .,The manager beat the mayor .,active_structural
1251,prompt_passive,passive,a manager beats a mayor .,a mayor is beaten by a manager .,The mayor was ed by the manager .,other
1251,prompt_no_prime,no_prime,a manager beats a mayor .,a mayor is beaten by a manager .,The mayor was beaten by a manager .,passive_structural
1251,prompt_filler,filler,a manager beats a mayor .,a mayor is beaten by a manager .,The mayor was beaten by a manager .,passive_structural
1252,prompt_active,active,the mayor beat the minister .,the minister was beaten by the mayor .,The mayor b a minister .,other
1252,prompt_passive,passive,the mayor beat the minister .,the minister was beaten by the mayor .,The minister is ed by the mayor .,other
1252,prompt_no_prime,no_prime,the mayor beat the minister .,the minister was beaten by the mayor .,The mayor beat the minister .,active_exact
1252,prompt_filler,filler,the mayor beat the minister .,the minister was beaten by the mayor .,The fav ed after fel .,other
1253,prompt_active,active,the minister beats the mother .,the mother is beaten by the minister .,The minister beat the mother .,active_structural
1253,prompt_passive,passive,the minister beats the mother .,the mother is beaten by the minister .,The minister beat the mother .,active_structural
1253,prompt_no_prime,no_prime,the minister beats the mother .,the mother is beaten by the minister .,The minister beat me .,other
1253,prompt_filler,filler,the minister beats the mother .,the mother is beaten by the minister .,The minister beat the mother .,active_structural
1254,prompt_active,active,a mother beat a nurse .,a nurse was beaten by a mother .,The mother s the nurse .,other
1254,prompt_passive,passive,a mother beat a nurse .,a nurse was beaten by a mother .,The nurse is ed by the mother .,other
1254,prompt_no_prime,no_prime,a mother beat a nurse .,a nurse was beaten by a mother .,The nurse was beating me .,other
1254,prompt_filler,filler,a mother beat a nurse .,a nurse was beaten by a mother .,The ful ed before gir .,other
1255,prompt_active,active,a nurse beats a parent .,a parent is beaten by a nurse .,The nurse beat the parent .,active_structural
1255,prompt_passive,passive,a nurse beats a parent .,a parent is beaten by a nurse .,The nurse was ed by the parent .,other
1255,prompt_no_prime,no_prime,a nurse beats a parent .,a parent is beaten by a nurse .,The nurse hit me .,other
