pa,pp,ta,tp
the buddy forgets the candidate .,the candidate is forgotten by the buddy .,a worker embraced a writer .,a writer was embraced by a worker .
the cop understood the cousin .,the cousin was understood by the cop .,a writer embraces an actor .,an actor is embraced by a writer .
a princess embraces a professor .,a professor is embraced by a princess .,the actor helped the actress .,the actress was helped by the actor .
a king kissed a lady .,a lady was kissed by a king .,the actress helps the adult .,the adult is helped by the actress .
the buddy embraces the candidate .,the candidate is embraced by the buddy .,an adult helped an attorney .,an attorney was helped by an adult .
the winner kissed the woman .,the woman was kissed by the winner .,an attorney helps an aunt .,an aunt is helped by an attorney .
a wife teaches a winner .,a winner is taught by a wife .,the aunt helped the author .,the author was helped by the aunt .
an uncle destroyed a wife .,a wife was destroyed by an uncle .,the author helps the bishop .,the bishop is helped by the author .
the cousin forgets the daughter .,the daughter is forgotten by the cousin .,a bishop helped a boy .,a boy was helped by a bishop .
the champion kissed the chief .,the chief was kissed by the champion .,a boy helps a brother .,a brother is helped by a boy .
a colonel understands a cop .,a cop is understood by a colonel .,the brother helped the buddy .,the buddy was helped by the brother .
a man judged a manager .,a manager was judged by a man .,the buddy helps the candidate .,the candidate is helped by the buddy .
the priest forgets the prince .,the prince is forgotten by the priest .,a candidate helped a captain .,a captain was helped by a candidate .
the brother judged the buddy .,the buddy was judged by the brother .,a captain helps a champion .,a champion is helped by a captain .
a boy judges a brother .,a brother is judged by a boy .,the champion helped the chief .,the chief was helped by the champion .
an uncle washed a wife .,a wife was washed by an uncle .,the chief helps the child .,the child is helped by the chief .
the employer selects the father .,the father is selected by the employer .,a child helped a colonel .,a colonel was helped by a child .
the mayor caught the minister .,the minister was caught by the mayor .,a colonel helps a cop .,a cop is helped by a colonel .
a hero selects a husband .,a husband is selected by a hero .,the cop helped the cousin .,the cousin was helped by the cop .
a scientist raised a secretary .,a secretary was raised by a scientist .,the cousin helps the daughter .,the daughter is helped by the cousin .
the leader beats the man .,the man is beaten by the leader .,a daughter helped a doctor .,a doctor was helped by a daughter .
the president kissed the priest .,the priest was kissed by the president .,a doctor helps an employee .,an employee is helped by a doctor .
a wife selects a winner .,a winner is selected by a wife .,the employee helped the employer .,the employer was helped by the employee .
a king selected a lady .,a lady was selected by a king .,the employer helps the father .,the father is helped by the employer .
the chief describes the child .,the child is described by the chief .,a father helped a friend .,a friend was helped by a father .
the sheriff joined the singer .,the singer was joined by the sheriff .,a friend helps a girl .,a girl is helped by a friend .
a colonel strikes a cop .,a cop is struck by a colonel .,the girl helped the guest .,the guest was helped by the girl .
a worker forgot a writer .,a writer was forgotten by a worker .,the guest helps the guy .,the guy is helped by the guest .
the minister punches the mother .,the mother is punched by the minister .,a guy helped a hero .,a hero was helped by a guy .
the sheriff caught the singer .,the singer was caught by the sheriff .,a hero helps a husband .,a husband is helped by a hero .
a secretary discovers a sheriff .,a sheriff is discovered by a secretary .,the husband helped the kid .,the kid was helped by the husband .
an uncle raised a wife .,a wife was raised by an uncle .,the kid helps the king .,the king is helped by the kid .
the chief catches the child .,the child is caught by the chief .,a king helped a lady .,a lady was helped by a king .
the brother forgot the buddy .,the buddy was forgotten by the brother .,a lady helps a lawyer .,a lawyer is helped by a lady .
a hero raises a husband .,a husband is raised by a hero .,the lawyer helped the leader .,the leader was helped by the lawyer .
an adult selected an attorney .,an attorney was selected by an adult .,the leader helps the man .,the man is helped by the leader .
the actress bothers the adult .,the adult is bothered by the actress .,a man helped a manager .,a manager was helped by a man .
the cop selected the cousin .,the cousin was selected by the cop .,a manager helps a mayor .,a mayor is helped by a manager .
a princess describes a professor .,a professor is described by a princess .,the mayor helped the minister .,the minister was helped by the mayor .
a worker understood a writer .,a writer was understood by a worker .,the minister helps the mother .,the mother is helped by the minister .
the leader washes the man .,the man is washed by the leader .,a mother helped a nurse .,a nurse was helped by a mother .
the lawyer killed the leader .,the leader was killed by the lawyer .,a nurse helps a parent .,a parent is helped by a nurse .
a pilot kisses a president .,a president is kissed by a pilot .,the parent helped the partner .,the partner was helped by the parent .
a child discovered a colonel .,a colonel was discovered by a child .,the partner helps the physician .,the physician is helped by the partner .
